Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
545,53,0,Travel_Rarely,970,Research & Development,7.0,3,Life Sciences,730.0,3.0,Male,59.0,4.0,4,Research Director,3,Married,14814,13514,3,Y,No,19,1
546,41,0,Travel_Rarely,427,Human Resources,10.0,4,Human Resources,731.0,2.0,Male,73.0,2.0,5,Manager,4,Divorced,19141,8861,3,Y,No,15,12
547,60,0,Travel_Rarely,1179,Sales,16.0,4,Marketing,732.0,1.0,Male,84.0,3.0,2,Sales Executive,1,Single,5405,11924,8,Y,No,14,2
548,27,0,Travel_Frequently,294,Research & Development,10.0,2,Life Sciences,733.0,4.0,Male,32.0,3.0,3,Manufacturing Director,1,Divorced,8793,4809,1,Y,No,21,1
549,41,0,Travel_Rarely,314,Human Resources,1.0,3,Human Resources,734.0,4.0,Male,59.0,2.0,5,Manager,3,Married,19189,19562,1,Y,No,12,2
550,50,0,Travel_Rarely,316,Sales,8.0,4,Marketing,738.0,4.0,Male,54.0,3.0,1,Sales Representative,2,Married,3875,9983,7,Y,No,15,2
551,50,0,Travel_Rarely,316,Sales,8.0,4,Marketing,738.0,4.0,Male,54.0,3.0,1,Sales Representative,2,Married,3875,9983,7,Y,No,15,2
552,28,1,Travel_Rarely,654,Research & Development,1.0,2,Life Sciences,741.0,1.0,Female,67.0,1.0,1,Research Scientist,2,Single,2216,3872,7,Y,Yes,13,3
553,36,0,Non-Travel,427,Research & Development,8.0,3,Life Sciences,742.0,1.0,Female,63.0,4.0,3,Research Director,1,Married,11713,20335,9,Y,No,14,0
554,38,0,Travel_Rarely,168,Research & Development,1.0,3,Life Sciences,743.0,3.0,Female,81.0,3.0,3,Manufacturing Director,3,Single,7861,15397,4,Y,Yes,14,0
555,44,0,Non-Travel,381,Research & Development,24.0,3,Medical,744.0,1.0,Male,49.0,1.0,1,Laboratory Technician,3,Single,3708,2104,2,Y,No,14,1
556,47,0,Travel_Frequently,217,Sales,3.0,3,Medical,746.0,4.0,Female,49.0,3.0,4,Sales Executive,3,Divorced,13770,10225,9,Y,Yes,12,11
557,30,0,Travel_Rarely,501,Sales,27.0,5,Marketing,747.0,3.0,Male,99.0,3.0,2,Sales Executive,4,Divorced,5304,25275,7,Y,No,23,7
558,29,0,Travel_Rarely,1396,Sales,10.0,3,Life Sciences,749.0,3.0,Male,99.0,3.0,1,Sales Representative,3,Single,2642,2755,1,Y,No,11,0
559,42,1,Travel_Frequently,933,Research & Development,19.0,3,Medical,752.0,3.0,Male,57.0,4.0,1,Research Scientist,3,Divorced,2759,20366,6,Y,Yes,12,2
560,43,0,Travel_Frequently,775,Sales,15.0,3,Life Sciences,754.0,4.0,Male,47.0,2.0,2,Sales Executive,4,Married,6804,23683,3,Y,No,18,2
561,34,0,Travel_Rarely,970,Research & Development,8.0,2,Medical,757.0,2.0,Female,96.0,3.0,2,Healthcare Representative,3,Single,6142,7360,3,Y,No,11,4
562,23,0,Travel_Rarely,650,Research & Development,9.0,1,Medical,758.0,2.0,Male,37.0,3.0,1,Laboratory Technician,1,Married,2500,4344,1,Y,No,14,0
563,39,0,Travel_Rarely,141,Human Resources,3.0,3,Human Resources,760.0,3.0,Female,44.0,4.0,2,Human Resources,2,Married,6389,18767,9,Y,No,15,3
564,56,0,Travel_Rarely,832,Research & Development,9.0,3,Medical,762.0,3.0,Male,81.0,3.0,4,Healthcare Representative,4,Married,11103,20420,7,Y,No,11,1
565,40,0,Travel_Rarely,804,Research & Development,2.0,1,Medical,763.0,4.0,Female,86.0,2.0,1,Research Scientist,4,Single,2342,22929,0,Y,Yes,20,2
566,27,0,Travel_Rarely,975,Research & Development,7.0,3,Medical,764.0,4.0,Female,55.0,2.0,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,0
567,29,0,Travel_Rarely,1090,Sales,10.0,3,Marketing,766.0,4.0,Male,83.0,3.0,1,Sales Representative,2,Divorced,2297,17967,1,Y,No,14,2
568,53,0,Travel_Rarely,346,Research & Development,6.0,3,Life Sciences,769.0,4.0,Male,86.0,3.0,2,Laboratory Technician,4,Single,2450,10919,2,Y,No,17,2
569,35,0,Non-Travel,1225,Research & Development,2.0,4,Life Sciences,771.0,4.0,Female,61.0,3.0,2,Healthcare Representative,1,Divorced,5093,4761,2,Y,No,11,0
570,32,0,Travel_Frequently,430,Research & Development,24.0,4,Life Sciences,772.0,1.0,Male,80.0,3.0,2,Laboratory Technician,4,Married,5309,21146,1,Y,No,15,4
571,38,0,Travel_Rarely,268,Research & Development,2.0,5,Medical,773.0,4.0,Male,92.0,3.0,1,Research Scientist,3,Married,3057,20471,6,Y,Yes,13,0
572,34,0,Travel_Rarely,167,Research & Development,8.0,5,Life Sciences,775.0,2.0,Female,32.0,3.0,2,Manufacturing Director,1,Divorced,5121,4187,3,Y,No,14,0
573,52,0,Travel_Rarely,621,Sales,3.0,4,Marketing,776.0,3.0,Male,31.0,2.0,4,Manager,1,Married,16856,10084,1,Y,No,11,1
574,33,1,Travel_Rarely,527,Research & Development,1.0,4,Other,780.0,4.0,Male,63.0,3.0,1,Research Scientist,4,Single,2686,5207,1,Y,Yes,13,7
575,25,0,Travel_Rarely,883,Sales,26.0,1,Medical,781.0,3.0,Female,32.0,3.0,2,Sales Executive,4,Single,6180,22807,1,Y,No,23,1
576,45,0,Travel_Rarely,954,Sales,2.0,2,Technical Degree,783.0,2.0,Male,46.0,1.0,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3
577,23,0,Travel_Rarely,310,Research & Development,10.0,1,Medical,784.0,1.0,Male,79.0,4.0,1,Research Scientist,3,Single,3505,19630,1,Y,No,18,0
578,47,1,Travel_Frequently,719,Sales,27.0,2,Life Sciences,785.0,2.0,Female,77.0,4.0,2,Sales Executive,3,Single,6397,10339,4,Y,Yes,12,1
579,34,0,Travel_Rarely,304,Sales,2.0,3,Other,786.0,4.0,Male,60.0,3.0,2,Sales Executive,4,Single,6274,18686,1,Y,No,22,1
580,55,1,Travel_Rarely,725,Research & Development,2.0,3,Medical,787.0,4.0,Male,78.0,3.0,5,Manager,1,Married,19859,21199,5,Y,Yes,13,1
581,36,0,Non-Travel,1434,Sales,8.0,4,Life Sciences,789.0,1.0,Male,76.0,2.0,3,Sales Executive,1,Single,7587,14229,1,Y,No,15,0
582,52,0,Non-Travel,715,Research & Development,19.0,4,Medical,791.0,4.0,Male,41.0,3.0,1,Research Scientist,4,Married,4258,26589,0,Y,No,18,1
583,26,0,Travel_Frequently,575,Research & Development,1.0,2,Life Sciences,792.0,1.0,Female,71.0,1.0,1,Laboratory Technician,4,Divorced,4364,5288,3,Y,No,14,2
584,29,0,Travel_Rarely,657,Research & Development,27.0,3,Medical,793.0,2.0,Female,66.0,3.0,2,Healthcare Representative,3,Married,4335,25549,4,Y,No,12,1
585,26,1,Travel_Rarely,1146,Sales,8.0,3,Technical Degree,796.0,4.0,Male,38.0,2.0,2,Sales Executive,1,Single,5326,3064,6,Y,No,17,1
586,34,0,Travel_Rarely,182,Research & Development,1.0,4,Life Sciences,797.0,2.0,Female,72.0,4.0,1,Research Scientist,4,Single,3280,13551,2,Y,No,16,1
587,54,0,Travel_Rarely,376,Research & Development,19.0,4,Medical,799.0,4.0,Female,95.0,3.0,2,Manufacturing Director,1,Divorced,5485,22670,9,Y,Yes,11,1
588,27,0,Travel_Frequently,829,Sales,8.0,1,Marketing,800.0,3.0,Male,84.0,3.0,2,Sales Executive,4,Married,4342,24008,0,Y,No,19,1
589,37,0,Travel_Rarely,571,Research & Development,10.0,1,Life Sciences,802.0,4.0,Female,82.0,3.0,1,Research Scientist,1,Divorced,2782,19905,0,Y,Yes,13,4
590,38,0,Travel_Frequently,240,Research & Development,2.0,4,Life Sciences,803.0,1.0,Female,75.0,4.0,2,Manufacturing Director,1,Single,5980,26085,6,Y,Yes,12,4
591,34,0,Travel_Rarely,121,Research & Development,2.0,4,Medical,804.0,3.0,Female,86.0,2.0,1,Research Scientist,1,Single,4381,7530,1,Y,No,11,1
592,35,0,Travel_Rarely,384,Sales,8.0,4,Life Sciences,805.0,1.0,Female,72.0,3.0,1,Sales Representative,4,Married,2572,20317,1,Y,No,16,0
593,30,0,Travel_Rarely,921,Research & Development,1.0,3,Life Sciences,806.0,4.0,Male,38.0,1.0,1,Laboratory Technician,3,Married,3833,24375,3,Y,No,21,0
594,40,0,Travel_Frequently,791,Research & Development,2.0,2,Medical,807.0,3.0,Female,38.0,4.0,2,Healthcare Representative,2,Married,4244,9931,1,Y,No,24,3
595,34,0,Travel_Rarely,1111,Sales,8.0,2,Life Sciences,808.0,3.0,Female,93.0,3.0,2,Sales Executive,1,Married,6500,13305,5,Y,No,17,1
596,42,0,Travel_Frequently,570,Research & Development,8.0,3,Life Sciences,809.0,2.0,Male,66.0,3.0,5,Manager,4,Divorced,18430,16225,1,Y,No,13,14
597,23,1,Travel_Rarely,1243,Research & Development,6.0,3,Life Sciences,811.0,3.0,Male,63.0,4.0,1,Laboratory Technician,1,Married,1601,3445,1,Y,Yes,21,0
598,24,0,Non-Travel,1092,Research & Development,9.0,3,Life Sciences,812.0,3.0,Male,60.0,2.0,1,Laboratory Technician,2,Divorced,2694,26551,1,Y,No,11,0
599,52,0,Travel_Rarely,1325,Research & Development,11.0,4,Life Sciences,813.0,4.0,Female,82.0,3.0,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,1
600,50,0,Travel_Rarely,691,Research & Development,2.0,3,Medical,815.0,3.0,Male,64.0,3.0,4,Research Director,3,Married,17639,6881,5,Y,No,16,0
601,29,1,Travel_Rarely,805,Research & Development,1.0,2,Life Sciences,816.0,2.0,Female,36.0,2.0,1,Laboratory Technician,1,Married,2319,6689,1,Y,Yes,11,0
602,33,0,Travel_Rarely,213,Research & Development,7.0,3,Medical,817.0,3.0,Male,49.0,3.0,3,Research Director,3,Married,11691,25995,0,Y,No,11,3
603,33,1,Travel_Rarely,118,Sales,16.0,3,Marketing,819.0,1.0,Female,69.0,3.0,2,Sales Executive,1,Single,5324,26507,5,Y,No,15,0
604,47,0,Travel_Rarely,202,Research & Development,2.0,2,Other,820.0,3.0,Female,33.0,3.0,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3
605,36,0,Travel_Rarely,676,Research & Development,1.0,3,Other,823.0,3.0,Female,35.0,3.0,2,Manufacturing Director,2,Married,5228,23361,0,Y,No,15,0
606,29,0,Travel_Rarely,1252,Research & Development,23.0,2,Life Sciences,824.0,3.0,Male,81.0,4.0,1,Research Scientist,3,Married,2700,23779,1,Y,No,24,0
607,58,1,Travel_Rarely,286,Research & Development,2.0,4,Life Sciences,825.0,4.0,Male,31.0,3.0,5,Research Director,2,Single,19246,25761,7,Y,Yes,12,13
608,35,0,Travel_Rarely,1258,Research & Development,1.0,4,Life Sciences,826.0,4.0,Female,40.0,4.0,1,Research Scientist,3,Single,2506,13301,3,Y,No,13,2
609,42,0,Travel_Rarely,932,Research & Development,1.0,2,Life Sciences,827.0,4.0,Female,43.0,2.0,2,Manufacturing Director,4,Married,6062,4051,9,Y,Yes,13,0
610,28,1,Travel_Rarely,890,Research & Development,2.0,4,Medical,828.0,3.0,Male,46.0,3.0,1,Research Scientist,3,Single,4382,16374,6,Y,No,17,2
611,36,0,Travel_Rarely,1041,Human Resources,13.0,3,Human Resources,829.0,3.0,Male,36.0,3.0,1,Human Resources,2,Married,2143,25527,4,Y,No,13,0
612,36,0,Travel_Rarely,1041,Human Resources,13.0,3,Human Resources,829.0,3.0,Male,36.0,3.0,1,Human Resources,2,Married,2143,25527,4,Y,No,13,0
613,32,0,Travel_Rarely,859,Research & Development,4.0,3,Life Sciences,830.0,3.0,Female,98.0,2.0,2,Manufacturing Director,3,Married,6162,19124,1,Y,No,12,6
614,40,0,Travel_Frequently,720,Research & Development,16.0,4,Medical,832.0,1.0,Male,51.0,2.0,2,Laboratory Technician,3,Single,5094,11983,6,Y,No,14,0
615,30,0,Travel_Rarely,946,Research & Development,2.0,3,Medical,833.0,3.0,Female,52.0,2.0,2,Manufacturing Director,4,Single,6877,20234,5,Y,Yes,24,0
616,45,0,Travel_Rarely,252,Research & Development,2.0,3,Life Sciences,834.0,2.0,Female,95.0,2.0,1,Research Scientist,3,Single,2274,6153,1,Y,No,14,0
617,42,0,Travel_Rarely,933,Research & Development,29.0,3,Life Sciences,836.0,2.0,Male,98.0,3.0,2,Manufacturing Director,2,Married,4434,11806,1,Y,No,13,7
618,38,0,Travel_Frequently,471,Research & Development,12.0,3,Life Sciences,837.0,1.0,Male,45.0,2.0,2,Healthcare Representative,1,Divorced,6288,4284,2,Y,No,15,1
619,34,0,Travel_Frequently,702,Research & Development,16.0,4,Life Sciences,838.0,3.0,Female,100.0,2.0,1,Research Scientist,4,Single,2553,8306,1,Y,No,16,1
620,49,1,Travel_Rarely,1184,Sales,11.0,3,Marketing,840.0,3.0,Female,43.0,3.0,3,Sales Executive,4,Married,7654,5860,1,Y,No,18,7
621,55,1,Travel_Rarely,436,Sales,2.0,1,Medical,842.0,3.0,Male,37.0,3.0,2,Sales Executive,4,Single,5160,21519,4,Y,No,16,7
622,43,0,Travel_Rarely,589,Research & Development,14.0,2,Life Sciences,843.0,2.0,Male,94.0,3.0,4,Research Director,1,Married,17159,5200,6,Y,No,24,1
623,27,0,Travel_Rarely,269,Research & Development,5.0,1,Technical Degree,844.0,3.0,Male,42.0,2.0,3,Research Director,4,Divorced,12808,8842,1,Y,Yes,16,0
624,27,0,Travel_Rarely,269,Research & Development,5.0,1,Technical Degree,844.0,3.0,Male,42.0,2.0,3,Research Director,4,Divorced,12808,8842,1,Y,Yes,16,0
625,27,0,Travel_Rarely,269,Research & Development,5.0,1,Technical Degree,844.0,3.0,Male,42.0,2.0,3,Research Director,4,Divorced,12808,8842,1,Y,Yes,16,0
626,35,0,Travel_Rarely,950,Research & Development,7.0,3,Other,845.0,3.0,Male,59.0,3.0,3,Manufacturing Director,3,Single,10221,18869,3,Y,No,21,1
627,28,0,Travel_Rarely,760,Sales,2.0,4,Marketing,846.0,2.0,Female,81.0,3.0,2,Sales Executive,2,Married,4779,3698,1,Y,Yes,20,7
628,34,0,Travel_Rarely,829,Human Resources,3.0,2,Human Resources,847.0,3.0,Male,88.0,3.0,1,Human Resources,4,Married,3737,2243,0,Y,No,19,0
629,26,1,Travel_Frequently,887,Research & Development,5.0,2,Medical,848.0,3.0,Female,88.0,2.0,1,Research Scientist,3,Married,2366,20898,1,Y,Yes,14,1
630,27,0,Non-Travel,443,Research & Development,3.0,3,Medical,850.0,4.0,Male,50.0,3.0,1,Research Scientist,4,Married,1706,16571,1,Y,No,11,0
631,51,0,Travel_Rarely,1318,Sales,26.0,4,Marketing,851.0,1.0,Female,66.0,3.0,4,Manager,3,Married,16307,5594,2,Y,No,14,4
632,44,0,Travel_Rarely,625,Research & Development,4.0,3,Medical,852.0,4.0,Male,50.0,3.0,2,Healthcare Representative,2,Single,5933,5197,9,Y,No,12,2
633,25,0,Travel_Rarely,180,Research & Development,2.0,1,Medical,854.0,1.0,Male,65.0,4.0,1,Research Scientist,1,Single,3424,21632,7,Y,No,13,0
634,33,0,Travel_Rarely,586,Sales,1.0,3,Medical,855.0,1.0,Male,48.0,4.0,2,Sales Executive,1,Divorced,4037,21816,1,Y,No,22,0
635,35,0,Travel_Rarely,1343,Research & Development,27.0,1,Medical,856.0,3.0,Female,53.0,2.0,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,1
636,36,0,Travel_Rarely,928,Sales,1.0,2,Life Sciences,857.0,2.0,Male,56.0,3.0,2,Sales Executive,4,Married,6201,2823,1,Y,Yes,14,4
637,32,0,Travel_Rarely,117,Sales,13.0,4,Life Sciences,859.0,2.0,Male,73.0,3.0,2,Sales Executive,4,Divorced,4403,9250,2,Y,No,11,0
638,30,0,Travel_Frequently,1012,Research & Development,5.0,4,Life Sciences,861.0,2.0,Male,75.0,2.0,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,0
639,53,0,Travel_Rarely,661,Sales,7.0,2,Marketing,862.0,1.0,Female,78.0,2.0,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,0
640,45,0,Travel_Rarely,930,Sales,9.0,3,Marketing,864.0,4.0,Male,74.0,3.0,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,0
641,32,0,Travel_Rarely,638,Research & Development,8.0,2,Medical,865.0,3.0,Female,91.0,4.0,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,1
642,52,0,Travel_Frequently,890,Research & Development,25.0,4,Medical,867.0,3.0,Female,81.0,2.0,4,Manufacturing Director,4,Married,13826,19028,3,Y,No,22,0
643,37,0,Travel_Rarely,342,Sales,16.0,4,Marketing,868.0,4.0,Male,66.0,2.0,2,Sales Executive,3,Divorced,6334,24558,4,Y,No,19,0
644,28,0,Travel_Rarely,1169,Human Resources,8.0,2,Medical,869.0,2.0,Male,63.0,2.0,1,Human Resources,4,Divorced,4936,23965,1,Y,No,13,0
645,22,0,Travel_Rarely,1230,Research & Development,1.0,2,Life Sciences,872.0,4.0,Male,33.0,2.0,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,2
646,44,0,Travel_Rarely,986,Research & Development,8.0,4,Life Sciences,874.0,1.0,Male,62.0,4.0,1,Laboratory Technician,4,Married,2818,5044,2,Y,Yes,24,0
647,42,0,Travel_Frequently,1271,Research & Development,2.0,1,Medical,875.0,2.0,Male,35.0,3.0,1,Research Scientist,4,Single,2515,9068,5,Y,Yes,14,2
648,36,0,Travel_Rarely,1278,Human Resources,8.0,3,Life Sciences,878.0,1.0,Male,77.0,2.0,1,Human Resources,1,Married,2342,8635,0,Y,No,21,0
649,25,0,Travel_Rarely,141,Sales,3.0,1,Other,879.0,3.0,Male,98.0,3.0,2,Sales Executive,1,Married,4194,14363,1,Y,Yes,18,0
650,35,0,Travel_Rarely,607,Research & Development,9.0,3,Life Sciences,880.0,4.0,Female,66.0,2.0,3,Manufacturing Director,3,Married,10685,23457,1,Y,Yes,20,5
651,35,1,Travel_Frequently,130,Research & Development,25.0,4,Life Sciences,881.0,4.0,Female,96.0,3.0,1,Research Scientist,2,Divorced,2022,16612,1,Y,Yes,19,7
652,32,0,Non-Travel,300,Research & Development,1.0,3,Life Sciences,882.0,4.0,Male,61.0,3.0,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,0
653,25,0,Travel_Rarely,583,Sales,4.0,1,Marketing,885.0,3.0,Male,87.0,2.0,2,Sales Executive,1,Married,4256,18154,1,Y,No,12,0
654,49,0,Travel_Rarely,1418,Research & Development,1.0,3,Technical Degree,887.0,3.0,Female,36.0,3.0,1,Research Scientist,1,Married,3580,10554,2,Y,No,16,0
655,24,0,Non-Travel,1269,Research & Development,4.0,1,Life Sciences,888.0,1.0,Male,46.0,2.0,1,Laboratory Technician,4,Married,3162,10778,0,Y,No,17,3
656,32,0,Travel_Frequently,379,Sales,5.0,2,Life Sciences,889.0,2.0,Male,48.0,3.0,2,Sales Executive,2,Married,6524,8891,1,Y,No,14,5
657,38,0,Travel_Rarely,395,Sales,9.0,3,Marketing,893.0,2.0,Male,98.0,2.0,1,Sales Representative,2,Married,2899,12102,0,Y,No,19,1
658,42,0,Travel_Rarely,1265,Research & Development,3.0,3,Life Sciences,894.0,3.0,Female,95.0,4.0,2,Laboratory Technician,4,Married,5231,23726,2,Y,Yes,13,1
659,31,0,Travel_Rarely,1222,Research & Development,11.0,4,Life Sciences,895.0,4.0,Male,48.0,3.0,1,Research Scientist,4,Married,2356,14871,3,Y,Yes,19,0
660,29,1,Travel_Rarely,341,Sales,1.0,3,Medical,896.0,2.0,Female,48.0,2.0,1,Sales Representative,3,Divorced,2800,23522,6,Y,Yes,19,0
661,53,0,Travel_Rarely,868,Sales,8.0,3,Marketing,897.0,1.0,Male,73.0,3.0,4,Sales Executive,4,Married,11836,22789,5,Y,No,14,2
662,35,0,Travel_Rarely,672,Research & Development,25.0,3,Technical Degree,899.0,4.0,Male,78.0,2.0,3,Manufacturing Director,2,Married,10903,9129,3,Y,No,16,4
663,37,0,Travel_Frequently,1231,Sales,21.0,2,Medical,900.0,3.0,Female,54.0,3.0,1,Sales Representative,4,Married,2973,21222,5,Y,No,15,0
664,53,0,Travel_Rarely,102,Research & Development,23.0,4,Life Sciences,901.0,4.0,Female,72.0,3.0,4,Research Director,4,Single,14275,20206,6,Y,No,18,3
665,43,0,Travel_Frequently,422,Research & Development,1.0,3,Life Sciences,902.0,4.0,Female,33.0,3.0,2,Healthcare Representative,4,Married,5562,21782,4,Y,No,13,2
666,47,0,Travel_Rarely,249,Sales,2.0,2,Marketing,903.0,3.0,Female,35.0,3.0,2,Sales Executive,4,Married,4537,17783,0,Y,Yes,22,7
667,37,0,Non-Travel,1252,Sales,19.0,2,Medical,904.0,1.0,Male,32.0,3.0,3,Sales Executive,2,Single,7642,4814,1,Y,Yes,13,0
668,50,0,Non-Travel,881,Research & Development,2.0,4,Life Sciences,905.0,1.0,Male,98.0,3.0,4,Manager,1,Divorced,17924,4544,1,Y,No,11,14
669,39,0,Travel_Rarely,1383,Human Resources,2.0,3,Life Sciences,909.0,4.0,Female,42.0,2.0,2,Human Resources,4,Married,5204,7790,8,Y,No,11,0
670,33,0,Travel_Rarely,1075,Human Resources,3.0,2,Human Resources,910.0,4.0,Male,57.0,3.0,1,Human Resources,2,Divorced,2277,22650,3,Y,Yes,11,0
671,32,1,Travel_Rarely,374,Research & Development,25.0,4,Life Sciences,911.0,1.0,Male,87.0,3.0,1,Laboratory Technician,4,Single,2795,18016,1,Y,Yes,24,0
672,29,0,Travel_Rarely,1086,Research & Development,7.0,1,Medical,912.0,1.0,Female,62.0,2.0,1,Laboratory Technician,4,Divorced,2532,6054,6,Y,No,14,0
673,44,0,Travel_Rarely,661,Research & Development,9.0,2,Life Sciences,913.0,2.0,Male,61.0,3.0,1,Research Scientist,1,Married,2559,7508,1,Y,Yes,13,7
674,28,0,Travel_Rarely,821,Sales,5.0,4,Medical,916.0,1.0,Male,98.0,3.0,2,Sales Executive,4,Single,4908,24252,1,Y,No,14,0
675,58,1,Travel_Frequently,781,Research & Development,2.0,1,Life Sciences,918.0,4.0,Male,57.0,2.0,1,Laboratory Technician,4,Divorced,2380,13384,9,Y,Yes,14,0
676,43,0,Travel_Rarely,177,Research & Development,8.0,3,Life Sciences,920.0,1.0,Female,55.0,3.0,2,Manufacturing Director,2,Divorced,4765,23814,4,Y,No,21,0
677,20,1,Travel_Rarely,500,Sales,2.0,3,Medical,922.0,3.0,Female,49.0,2.0,1,Sales Representative,3,Single,2044,22052,1,Y,No,13,0
678,21,1,Travel_Rarely,1427,Research & Development,18.0,1,Other,923.0,4.0,Female,65.0,3.0,1,Research Scientist,4,Single,2693,8870,1,Y,No,19,0
679,36,0,Travel_Rarely,1425,Research & Development,14.0,1,Life Sciences,924.0,3.0,Male,68.0,3.0,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,4
680,47,0,Travel_Rarely,1454,Sales,2.0,4,Life Sciences,925.0,4.0,Female,65.0,2.0,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,1
681,22,1,Travel_Rarely,617,Research & Development,3.0,1,Life Sciences,926.0,2.0,Female,34.0,3.0,2,Manufacturing Director,3,Married,4171,10022,0,Y,Yes,19,0
682,41,1,Travel_Rarely,1085,Research & Development,2.0,4,Life Sciences,927.0,2.0,Female,57.0,1.0,1,Laboratory Technician,4,Divorced,2778,17725,4,Y,Yes,13,1
683,28,0,Travel_Rarely,995,Research & Development,9.0,3,Medical,930.0,3.0,Female,77.0,3.0,1,Research Scientist,3,Divorced,2377,9834,5,Y,No,18,2
684,39,1,Travel_Rarely,1122,Research & Development,6.0,3,Medical,932.0,4.0,Male,70.0,3.0,1,Laboratory Technician,1,Married,2404,4303,7,Y,Yes,21,2
685,27,0,Travel_Rarely,618,Research & Development,4.0,3,Life Sciences,933.0,2.0,Female,76.0,3.0,1,Research Scientist,3,Single,2318,17808,1,Y,No,19,0
686,34,0,Travel_Rarely,546,Research & Development,10.0,3,Life Sciences,934.0,2.0,Male,83.0,3.0,1,Laboratory Technician,2,Divorced,2008,6896,1,Y,No,14,1
687,42,0,Travel_Rarely,462,Sales,14.0,2,Medical,936.0,3.0,Female,68.0,2.0,2,Sales Executive,3,Single,6244,7824,7,Y,No,17,0
688,33,0,Travel_Rarely,1198,Research & Development,1.0,4,Other,939.0,3.0,Male,100.0,2.0,1,Research Scientist,1,Single,2799,3339,3,Y,Yes,11,0
689,58,0,Travel_Rarely,1272,Research & Development,5.0,3,Technical Degree,940.0,3.0,Female,37.0,2.0,3,Healthcare Representative,2,Divorced,10552,9255,2,Y,Yes,13,0
690,31,0,Travel_Rarely,154,Sales,7.0,4,Life Sciences,941.0,2.0,Male,41.0,2.0,1,Sales Representative,3,Married,2329,11737,3,Y,No,15,5
691,35,0,Travel_Rarely,1137,Research & Development,21.0,1,Life Sciences,942.0,4.0,Female,51.0,3.0,2,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,0
692,49,0,Travel_Rarely,527,Research & Development,8.0,2,Other,944.0,1.0,Female,51.0,3.0,3,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,1
693,48,0,Travel_Rarely,1469,Research & Development,20.0,4,Medical,945.0,4.0,Male,51.0,3.0,1,Research Scientist,3,Married,2259,5543,4,Y,No,17,0
694,31,0,Non-Travel,1188,Sales,20.0,2,Marketing,947.0,4.0,Female,45.0,3.0,2,Sales Executive,3,Married,6932,24406,1,Y,No,13,0
695,36,0,Travel_Rarely,188,Research & Development,7.0,4,Other,949.0,2.0,Male,65.0,3.0,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,0
696,38,0,Travel_Rarely,1333,Research & Development,1.0,3,Technical Degree,950.0,4.0,Female,80.0,3.0,3,Research Director,1,Married,13582,16292,1,Y,No,13,5
697,32,0,Non-Travel,1184,Research & Development,1.0,3,Life Sciences,951.0,3.0,Female,70.0,2.0,1,Laboratory Technician,2,Married,2332,3974,6,Y,No,20,0
698,25,1,Travel_Rarely,867,Sales,19.0,2,Marketing,952.0,3.0,Male,36.0,2.0,1,Sales Representative,2,Married,2413,18798,1,Y,Yes,18,0
699,40,0,Travel_Rarely,658,Sales,10.0,4,Marketing,954.0,1.0,Male,67.0,2.0,3,Sales Executive,2,Divorced,9705,20652,2,Y,No,12,0
700,26,0,Travel_Frequently,1283,Sales,1.0,3,Medical,956.0,3.0,Male,52.0,2.0,2,Sales Executive,1,Single,4294,11148,1,Y,No,12,0
701,41,0,Travel_Rarely,263,Research & Development,6.0,3,Medical,957.0,4.0,Male,59.0,3.0,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,2
