Customer_Requested_Delivery_Date,Confirmed_Delivery_Date,Product_Code,Consignee_Code,Planned_Shipment_Date,Shipment_Date,Destination_Code,Order_Entry_Date,Order_Number,Department_Code,Manufacturing_Plant_Code,Transportation_Vehicle_Code,Order_Size_LBS,Delivery_Date
2022-03-26,2022-03-26,86299,387858,2022-03-13,2022-03-13,Los Angeles,2022-03-04,12761707,A62,Missoula,CH4,7046.3626,2022-03-28
2022-06-24,2022-06-24,92951,464887,2022-06-10,2022-06-10,Los Angeles,2022-04-01,12795828,A62,Missoula,CH4,7046.3626,2022-06-29
2022-05-02,2022-05-02,86299,691469,2022-04-15,2022-04-15,Los Angeles,2022-04-02,12797212,A62,Missoula,CH4,7046.3626,2022-05-07
2022-06-16,2022-06-16,92953,451198,2022-06-03,2022-06-03,Los Angeles,2022-05-31,12867659,A62,Missoula,CH4,7046.3626,2022-06-19
2022-06-17,2022-06-18,92904,744167,2022-06-05,2022-06-05,Los Angeles,2022-06-03,12869167,A62,Missoula,CH4,7046.3626,2022-06-22
2022-08-23,2022-08-25,103305,554685,2022-08-15,2022-08-15,Los Angeles,2022-08-12,12951028,A62,Missoula,CH4,7046.3626,2022-08-27
2022-10-02,2022-10-02,103305,492740,2022-09-19,2022-09-19,Los Angeles,2022-09-16,12992014,A62,Missoula,CH4,7046.3626,2022-10-06
2022-12-05,2022-12-05,92950,451694,2022-11-19,2022-11-19,Los Angeles,2022-10-15,13027522,A62,Missoula,CH4,7046.3626,2022-12-10
2022-12-09,2022-12-09,92950,451569,2022-11-21,2022-11-21,Los Angeles,2022-10-15,13027581,A62,Missoula,CH4,7046.3626,2022-12-15
2022-11-11,2022-11-11,104970,839805,2022-10-26,2022-10-27,Los Angeles,2022-10-21,13034044,A62,Missoula,CH4,7046.3626,2022-11-13
2022-12-09,2022-12-09,92953,387858,2022-11-20,2022-11-20,Los Angeles,2022-11-13,13063059,A62,Missoula,CH4,7046.3626,2022-12-11
2022-03-03,2022-03-04,86299,387858,2022-02-18,2022-02-18,Los Angeles,2022-02-15,12742140,A62,Missoula,CH4,7047.8197,2022-03-06
2022-03-18,2022-03-19,92953,328185,2022-03-15,2022-03-15,Los Angeles,2022-03-13,1188585,A62,Missoula,CH4,7047.8197,2022-03-22
2022-06-04,2022-06-05,92953,669719,2022-05-16,2022-05-16,Los Angeles,2022-05-13,12845122,A62,Missoula,CH4,7047.8197,2022-06-09
2022-06-05,2022-06-06,92953,700694,2022-05-16,2022-05-16,Los Angeles,2022-05-13,12845401,A62,Missoula,CH4,7047.8197,2022-06-11
2022-07-09,2022-07-09,6657,459146,2022-06-24,2022-06-24,Los Angeles,2022-06-06,12874734,A62,Missoula,CH4,7047.8197,2022-07-11
2022-09-03,2022-09-04,92950,451569,2022-08-20,2022-08-20,Los Angeles,2022-07-18,12923814,A62,Missoula,CH4,7047.8197,2022-09-08
2022-11-22,2022-11-22,86299,522970,2022-11-01,2022-11-03,Los Angeles,2022-10-07,13018761,A62,Missoula,CH4,7047.8197,2022-11-25
2022-11-24,2022-11-24,92950,396997,2022-11-13,2022-11-13,Los Angeles,2022-11-04,13050400,A62,Missoula,CH4,7047.8197,2022-11-28
2022-12-13,2022-12-16,86299,522970,2022-11-22,2022-11-22,Los Angeles,2022-11-14,13064726,A62,Missoula,CH4,7047.8197,2022-12-18
2022-03-15,2022-03-15,103305,554685,2022-03-05,2022-03-05,Los Angeles,2022-03-01,12759501,A62,Missoula,CH4,7049.276800000001,2022-03-18
2022-03-31,2022-03-31,86114,328185,2022-03-27,2022-04-02,Los Angeles,2022-03-07,1188049,B25,Missoula,CH4,9395.7648,2022-04-05
2022-06-16,2022-06-16,92953,464887,2022-06-02,2022-06-02,Los Angeles,2022-04-01,12795834,A62,Missoula,CH4,7049.276800000001,2022-06-21
2022-06-01,2022-06-03,92953,387858,2022-05-15,2022-05-16,Los Angeles,2022-05-13,12845228,A62,Missoula,CH4,7049.276800000001,2022-06-05
2022-12-10,2022-12-10,86299,927293,2022-11-21,2022-11-21,Los Angeles,2022-11-07,13056098,A62,Missoula,CH4,7049.276800000001,2022-12-12
2022-02-04,2022-02-04,92951,505370,2022-01-23,2022-01-23,Los Angeles,2022-01-02,12687206,A62,Missoula,CH4,7050.7338,2022-02-06
2022-02-08,2022-02-08,86299,387858,2022-01-26,2022-01-26,Los Angeles,2022-01-21,12710546,A62,Missoula,CH4,7050.7338,2022-02-09
2022-03-13,2022-03-13,92953,642894,2022-02-21,2022-02-21,Los Angeles,2022-02-14,12740451,A62,Missoula,CH4,7050.7338,2022-03-17
2022-03-26,2022-03-26,92950,451569,2022-03-11,2022-03-11,Los Angeles,2022-02-14,12741099,A62,Missoula,CH4,7050.7338,2022-04-01
2022-04-04,2022-04-04,92953,700694,2022-03-15,2022-03-15,Los Angeles,2022-02-26,12755504,A62,Missoula,CH4,7050.7338,2022-04-09
2022-04-28,2022-04-29,92953,787331,2022-04-12,2022-04-12,Los Angeles,2022-04-10,12805622,A62,Missoula,CH4,7050.7338,2022-05-02
2022-05-05,2022-05-06,103305,396997,2022-04-25,2022-04-25,Los Angeles,2022-04-22,12820035,A62,Missoula,CH4,7050.7338,2022-05-09
2022-10-27,2022-10-27,104970,913266,2022-10-16,2022-10-16,Los Angeles,2022-10-11,1213276,A62,Missoula,CH4,7050.7338,2022-10-29
2022-10-31,2022-10-31,118162,133856,2022-10-24,2022-10-24,Los Angeles,2022-10-11,1213303,A62,Missoula,CH4,7050.7338,2022-11-03
2022-11-16,2022-11-17,92951,387858,2022-10-31,2022-10-31,Los Angeles,2022-10-28,13043200,A62,Missoula,CH4,7050.7338,2022-11-23
2022-12-05,2022-12-07,104970,387858,2022-11-16,2022-11-17,Los Angeles,2022-11-14,13064267,A62,Missoula,CH4,7050.7338,2022-12-14
2022-03-27,2022-03-27,104970,516609,2022-03-11,2022-03-11,Los Angeles,2022-03-04,12762227,A62,Missoula,CH4,7052.1909,2022-03-29
2022-04-19,2022-04-20,92904,744167,2022-04-07,2022-04-07,Los Angeles,2022-04-05,12801101,A62,Missoula,CH4,7052.1909,2022-04-24
2022-06-28,2022-06-28,92950,669719,2022-06-10,2022-06-10,Los Angeles,2022-06-06,12875060,A62,Missoula,CH4,7052.1909,2022-06-30
2022-11-18,2022-11-20,92904,744167,2022-11-06,2022-11-07,Los Angeles,2022-11-04,13050662,A62,Missoula,CH4,7052.1909,2022-11-21
2022-12-03,2022-12-05,86299,387858,2022-11-14,2022-11-14,Los Angeles,2022-11-12,13060953,A62,Missoula,CH4,7052.1909,2022-12-08
2022-12-12,2022-12-12,92953,197001,2022-11-26,2022-11-26,Los Angeles,2022-11-15,13065915,A62,Missoula,CH4,7052.1909,2022-12-15
2022-02-14,2022-02-14,7995,451596,2022-01-31,2022-02-01,Los Angeles,2022-01-29,12720702,A62,Missoula,CH4,7053.647900000001,2022-02-16
2022-04-02,2022-04-02,92950,451974,2022-03-15,2022-03-15,Los Angeles,2022-02-14,12741031,A62,Missoula,CH4,7053.647900000001,2022-04-04
2022-03-30,2022-03-30,86114,328185,2022-03-26,2022-04-01,Los Angeles,2022-03-07,1188047,B25,Missoula,CH4,9401.591,2022-04-05
2022-05-21,2022-05-21,92951,464887,2022-05-07,2022-05-07,Los Angeles,2022-04-01,12795824,A62,Missoula,CH4,7053.647900000001,2022-05-23
2022-06-14,2022-06-15,118162,133856,2022-06-07,2022-06-07,Los Angeles,2022-06-04,1198660,A62,Missoula,CH4,7053.647900000001,2022-06-19
2022-08-10,2022-08-10,103305,492740,2022-07-28,2022-07-28,Los Angeles,2022-07-25,12931391,A62,Missoula,CH4,7053.647900000001,2022-08-14
2022-10-25,2022-10-25,6657,459146,2022-10-11,2022-10-11,Los Angeles,2022-09-13,12991153,A62,Missoula,CH4,7053.647900000001,2022-10-28
2022-12-30,2023-01-11,92950,970023,2022-12-19,2022-12-19,Los Angeles,2022-12-10,13093601,A62,Missoula,CH4,7053.647900000001,2023-01-16
2022-02-25,2022-02-25,92950,451569,2022-02-10,2022-02-10,Los Angeles,2022-01-16,12706303,A62,Missoula,CH4,7055.1050000000005,2022-02-27
2022-04-03,2022-04-03,6657,459146,2022-03-19,2022-03-19,Los Angeles,2022-03-07,12767652,A62,Missoula,CH4,7055.1050000000005,2022-04-05
2022-06-12,2022-06-12,86299,691469,2022-05-25,2022-05-25,Los Angeles,2022-05-17,12852181,A62,Missoula,CH4,7055.1050000000005,2022-06-16
2022-09-27,2022-09-27,92951,451596,2022-09-13,2022-09-13,Los Angeles,2022-09-04,12978799,A62,Missoula,CH4,7055.1050000000005,2022-09-30
2022-09-22,2022-09-22,92951,451596,2022-09-08,2022-09-08,Los Angeles,2022-09-04,12978796,A62,Missoula,CH4,7055.1050000000005,2022-09-23
2022-10-22,2022-10-22,92950,451569,2022-10-07,2022-10-07,Los Angeles,2022-09-18,12995337,A62,Missoula,CH4,7055.1050000000005,2022-10-21
2022-11-24,2022-11-25,92904,744167,2022-11-11,2022-11-11,Los Angeles,2022-11-08,13056918,A62,Missoula,CH4,7055.1050000000005,2022-11-28
2022-12-09,2022-12-09,92953,387858,2022-11-20,2022-11-20,Los Angeles,2022-11-13,13063060,A62,Missoula,CH4,7055.1050000000005,2022-12-12
2022-02-12,2022-02-13,6657,459146,2022-01-30,2022-01-30,Los Angeles,2022-01-04,12690552,A62,Missoula,CH4,7056.5621,2022-02-17
2022-03-01,2022-03-01,92950,455156,2022-02-14,2022-02-14,Los Angeles,2022-01-16,12706258,A62,Missoula,CH4,7056.5621,2022-03-03
2022-02-24,2022-02-24,6657,459146,2022-02-10,2022-02-10,Los Angeles,2022-01-28,12719534,A62,Missoula,CH4,7056.5621,2022-02-26
2022-03-15,2022-03-15,86300,447699,2022-02-26,2022-02-26,Los Angeles,2022-02-21,12748987,A62,Missoula,CH4,7056.5621,2022-03-20
2022-03-12,2022-03-13,104970,387858,2022-02-27,2022-02-27,Los Angeles,2022-02-25,12752601,A62,Missoula,CH4,7056.5621,2022-03-15
2022-03-19,2022-03-20,86299,387858,2022-03-06,2022-03-06,Los Angeles,2022-03-04,12761671,A62,Missoula,CH4,7056.5621,2022-03-23
2022-04-12,2022-04-12,118162,133856,2022-04-05,2022-04-05,Los Angeles,2022-03-25,1190089,A62,Missoula,CH4,7056.5621,2022-04-18
2022-06-18,2022-06-18,6657,459146,2022-06-04,2022-06-04,Los Angeles,2022-05-13,12843858,A62,Missoula,CH4,7056.5621,2022-06-22
2022-07-24,2022-07-24,6657,459146,2022-07-10,2022-07-10,Los Angeles,2022-06-06,12874738,A62,Missoula,CH4,7056.5621,2022-07-26
2022-09-30,2022-09-30,6657,459146,2022-09-16,2022-09-16,Los Angeles,2022-08-12,12951539,A62,Missoula,CH4,7056.5621,2022-10-05
2022-09-07,2022-09-07,92951,669719,2022-08-19,2022-08-19,Los Angeles,2022-08-13,12953556,A62,Missoula,CH4,7056.5621,2022-09-11
2022-09-20,2022-09-20,104970,839805,2022-09-04,2022-09-04,Los Angeles,2022-08-28,12971666,A62,Missoula,CH4,7056.5621,2022-09-20
2022-11-19,2022-11-19,92950,451569,2022-11-04,2022-11-09,Los Angeles,2022-09-18,12995342,A62,Missoula,CH4,7056.5621,2022-11-22
2022-12-15,2022-12-19,86299,954498,2022-12-03,2022-12-03,Los Angeles,2022-11-13,13062291,A62,Missoula,CH4,7056.5621,2022-12-21
2022-12-16,2022-12-16,92953,522970,2022-11-22,2022-11-22,Los Angeles,2022-11-14,13064723,A62,Missoula,CH4,7056.5621,2022-12-18
2022-02-15,2022-02-15,103305,554685,2022-02-05,2022-02-05,Los Angeles,2022-02-01,12726094,A62,Missoula,CH4,7058.0191,2022-02-21
2022-03-16,2022-03-16,6657,669719,2022-02-26,2022-02-26,Los Angeles,2022-02-15,12742230,A62,Missoula,CH4,7058.0191,2022-03-19
2022-07-24,2022-07-24,86299,387858,2022-07-08,2022-07-08,Los Angeles,2022-07-01,12903990,A62,Missoula,CH4,7058.0191,2022-07-28
2022-09-12,2022-09-12,92950,451569,2022-08-27,2022-08-27,Los Angeles,2022-07-18,12923816,A62,Missoula,CH4,7058.0191,2022-09-18
2022-12-10,2022-12-10,92951,464887,2022-11-24,2022-11-24,Los Angeles,2022-10-18,13032181,A62,Missoula,CH4,7058.0191,2022-12-16
2022-12-16,2022-12-16,92953,522970,2022-11-22,2022-11-22,Los Angeles,2022-10-25,13040560,A62,Missoula,CH4,7058.0191,2022-12-19
2022-11-24,2022-11-25,92904,744167,2022-11-11,2022-11-11,Los Angeles,2022-11-08,13056917,A62,Missoula,CH4,7058.0191,2022-11-30
2022-12-28,2022-12-28,86299,522970,2022-12-04,2022-12-05,Los Angeles,2022-11-14,13064728,A62,Missoula,CH4,7058.0191,2023-01-02
2022-04-18,2022-04-18,92950,451569,2022-04-03,2022-04-03,Los Angeles,2022-02-14,12741104,A62,Missoula,CH4,7059.4762,2022-04-22
2022-04-10,2022-04-10,103305,396997,2022-03-31,2022-03-31,Los Angeles,2022-03-20,12782018,A62,Missoula,CH4,7059.4762,2022-04-14
2022-05-23,2022-05-23,92951,451596,2022-05-09,2022-05-09,Los Angeles,2022-04-15,12811289,A62,Missoula,CH4,7059.4762,2022-05-25
2022-05-25,2022-05-25,92904,744167,2022-05-13,2022-05-13,Los Angeles,2022-05-09,12841553,A62,Missoula,CH4,7059.4762,2022-05-26
2022-09-20,2022-09-21,86299,839805,2022-09-05,2022-09-05,Los Angeles,2022-08-28,12971663,A62,Missoula,CH4,7059.4762,2022-09-29
2022-10-09,2022-10-09,86299,387858,2022-09-23,2022-09-24,Los Angeles,2022-09-09,12984092,A62,Missoula,CH4,7059.4762,2022-10-16
2022-12-09,2022-12-09,92953,387858,2022-11-20,2022-11-20,Los Angeles,2022-11-13,13063056,A62,Missoula,CH4,7059.4762,2022-12-12
2022-03-12,2022-03-12,35594,464887,2022-02-26,2022-02-26,Los Angeles,2022-02-04,12727677,A62,Missoula,CH4,7060.9333,2022-03-15
2022-04-01,2022-04-01,6657,459146,2022-03-17,2022-03-17,Los Angeles,2022-03-07,12767651,A62,Missoula,CH4,7060.9333,2022-04-06
2022-03-26,2022-03-26,104970,913266,2022-03-12,2022-03-12,Los Angeles,2022-03-08,1188343,A62,Missoula,CH4,7060.9333,2022-03-29
2022-06-20,2022-06-20,103305,554685,2022-06-10,2022-06-10,Los Angeles,2022-06-06,12874873,A62,Missoula,CH4,7060.9333,2022-06-23
2022-07-02,2022-07-03,92950,451694,2022-06-20,2022-06-20,Los Angeles,2022-06-17,12886834,A62,Missoula,CH4,7060.9333,2022-07-05
2022-09-16,2022-09-16,86299,23664,2022-09-08,2022-09-08,Los Angeles,2022-08-14,1206077,A62,Missoula,CH4,7060.9333,2022-09-18
2022-11-29,2022-12-03,104970,691469,2022-11-13,2022-11-13,Los Angeles,2022-11-08,13057833,A62,Missoula,CH4,7060.9333,2022-12-06
2022-12-22,2022-12-22,86299,682005,2022-12-03,2022-12-08,Los Angeles,2022-11-14,13064670,A62,Missoula,CH4,7060.9333,2022-12-25
2023-01-03,2023-01-09,92950,455156,2022-12-19,2022-12-19,Los Angeles,2022-11-18,13067094,A62,Missoula,CH4,7060.9333,2023-01-15
2022-12-16,2022-12-16,104970,907641,2022-11-25,2022-11-25,Los Angeles,2022-11-21,13072461,A62,Missoula,CH4,7060.9333,2022-12-18
2023-01-09,2023-01-09,103305,396997,2022-12-26,2022-12-26,Los Angeles,2022-12-17,13102942,A62,Missoula,CH4,7060.9333,2023-01-13
2022-02-08,2022-02-08,6657,459146,2022-01-25,2022-01-25,Los Angeles,2022-01-04,12690550,A62,Missoula,CH4,7062.3903,2022-02-14
2022-04-11,2022-04-11,7995,464887,2022-03-27,2022-03-27,Los Angeles,2022-02-04,12727532,A62,Missoula,CH4,7062.3903,2022-04-13
2022-03-20,2022-03-20,92950,451569,2022-03-05,2022-03-05,Los Angeles,2022-02-14,12741098,A62,Missoula,CH4,7062.3903,2022-03-25
2022-08-08,2022-08-18,92950,396997,2022-08-08,2022-08-08,Los Angeles,2022-07-19,12924356,A62,Missoula,CH4,7062.3903,2022-08-20
2022-08-27,2022-08-28,104970,691469,2022-08-11,2022-08-11,Los Angeles,2022-08-06,12945495,A62,Missoula,CH4,7062.3903,2022-09-01
2022-09-06,2022-09-06,6657,459146,2022-08-22,2022-08-22,Los Angeles,2022-08-12,12951487,A62,Missoula,CH4,7062.3903,2022-09-08
2022-09-16,2022-09-16,6657,459146,2022-09-01,2022-09-01,Los Angeles,2022-08-12,12951489,A62,Missoula,CH4,7062.3903,2022-09-21
2022-09-22,2022-09-25,92936,451198,2022-09-11,2022-09-12,Los Angeles,2022-09-05,12980457,A62,Missoula,CH4,7062.3903,2022-10-01
2022-11-05,2022-11-05,92936,451198,2022-10-23,2022-10-23,Los Angeles,2022-10-15,13027726,A62,Missoula,CH4,7062.3903,2022-11-09
2022-12-16,2022-12-16,92950,455156,2022-12-01,2022-12-01,Los Angeles,2022-10-15,13027516,A62,Missoula,CH4,7062.3903,2022-12-19
2022-12-07,2022-12-07,86299,387858,2022-11-18,2022-11-21,Los Angeles,2022-11-13,13063030,A62,Missoula,CH4,7062.3903,2022-12-09
2022-02-18,2022-02-20,92936,260827,2022-02-03,2022-02-03,Los Angeles,2022-01-17,12707810,A62,Missoula,CH4,7063.8474,2022-02-23
2022-03-26,2022-03-26,92950,455156,2022-03-11,2022-03-11,Los Angeles,2022-02-14,12741026,A62,Missoula,CH4,7063.8474,2022-03-29
2022-03-26,2022-03-26,86299,387858,2022-03-13,2022-03-13,Los Angeles,2022-03-04,12761708,A62,Missoula,CH4,7063.8474,2022-03-29
2022-04-06,2022-04-06,86114,328185,2022-04-03,2022-04-06,Los Angeles,2022-03-07,1188074,B25,Missoula,CH4,9415.1856,2022-04-10
2022-05-03,2022-05-03,92950,451569,2022-04-18,2022-04-18,Los Angeles,2022-03-15,12777587,A62,Missoula,CH4,7063.8474,2022-05-03
2022-10-18,2022-10-19,92950,451694,2022-10-06,2022-10-06,Los Angeles,2022-08-20,12960941,A62,Missoula,CH4,7063.8474,2022-10-26
2022-12-15,2022-12-15,6657,459146,2022-12-01,2022-12-01,Los Angeles,2022-11-08,13057758,A62,Missoula,CH4,7063.8474,2022-12-22
2022-03-14,2022-03-14,103305,18343,2022-02-25,2022-02-25,Los Angeles,2022-02-21,12749503,A62,Missoula,CH4,7065.304499999999,2022-03-18
2022-04-18,2022-04-30,92953,669536,2022-04-11,2022-04-11,Los Angeles,2022-03-15,12777158,A62,Missoula,CH4,7065.304499999999,2022-05-02
2022-06-04,2022-06-09,92953,451198,2022-05-26,2022-05-28,Los Angeles,2022-05-20,12852745,A62,Missoula,CH4,7065.304499999999,2022-06-11
2022-08-20,2022-08-20,118162,133856,2022-08-13,2022-08-13,Los Angeles,2022-08-01,1204990,A62,Missoula,CH4,7065.304499999999,2022-08-29
2022-10-18,2022-10-18,92953,451198,2022-10-05,2022-10-05,Los Angeles,2022-09-18,12996643,A62,Missoula,CH4,7065.304499999999,2022-10-21
2022-12-30,2022-12-30,92950,685780,2022-12-20,2022-12-27,Dallas,2022-10-15,1213527,A62,Missoula,CH4,,2023-01-04
2023-01-06,2023-01-06,92950,685780,2022-12-27,2022-12-27,Los Angeles,2022-10-15,1213529,A62,Missoula,CH4,7065.304499999999,2023-01-08
2022-11-02,2022-11-02,92904,744167,2022-10-21,2022-10-21,Los Angeles,2022-10-18,13031484,A62,Missoula,CH4,7065.304499999999,2022-11-06
2023-01-04,2023-01-07,103305,554685,2022-12-26,2022-12-26,Los Angeles,2022-12-16,13100833,A62,Missoula,CH4,7065.304499999999,2023-01-09
2022-02-21,2022-02-21,92950,451694,2022-02-08,2022-02-08,Los Angeles,2022-01-16,12706367,A62,Missoula,CH4,7066.7615000000005,2022-02-23
2022-03-03,2022-03-03,86299,387858,2022-02-18,2022-02-18,Los Angeles,2022-02-12,12737128,A62,Missoula,CH4,7066.7615000000005,2022-03-09
2022-05-19,2022-05-19,92953,464887,2022-05-05,2022-05-05,Los Angeles,2022-04-01,12795837,A62,Missoula,CH4,7066.7615000000005,2022-05-22
2022-05-01,2022-05-01,92951,387858,2022-04-18,2022-04-18,Los Angeles,2022-04-04,12799682,A62,Missoula,CH4,7066.7615000000005,2022-05-02
2022-04-18,2022-04-19,104970,356851,2022-04-11,2022-04-11,Los Angeles,2022-04-08,12803742,A62,Missoula,CH4,7066.7615000000005,2022-04-22
2022-04-22,2022-04-24,103305,884366,2022-04-13,2022-04-14,Los Angeles,2022-04-10,12805928,A62,Missoula,CH4,7066.7615000000005,2022-04-22
2022-05-22,2022-05-22,104970,839805,2022-05-06,2022-05-07,Los Angeles,2022-04-28,12827460,A62,Missoula,CH4,7066.7615000000005,2022-05-24
2022-08-17,2022-08-20,92951,451520,2022-08-07,2022-08-07,Los Angeles,2022-06-04,12872535,A62,Missoula,CH4,7066.7615000000005,2022-08-23
2022-07-02,2022-07-02,6657,459146,2022-06-18,2022-06-18,Los Angeles,2022-06-06,12874731,A62,Missoula,CH4,7066.7615000000005,2022-07-09
2022-07-29,2022-07-31,92904,744167,2022-07-17,2022-07-17,Los Angeles,2022-07-15,12918697,A62,Missoula,CH4,7066.7615000000005,2022-08-04
2022-10-13,2022-10-13,92951,464887,2022-09-29,2022-09-29,Los Angeles,2022-08-16,12957990,A62,Missoula,CH4,7066.7615000000005,2022-10-18
2022-11-17,2022-11-17,92951,464887,2022-11-03,2022-11-03,Los Angeles,2022-09-12,12990086,A62,Missoula,CH4,7066.7615000000005,2022-11-23
2022-12-03,2022-12-05,86299,387858,2022-11-14,2022-11-14,Los Angeles,2022-11-12,13060951,A62,Missoula,CH4,7066.7615000000005,2022-12-08
2022-12-07,2022-12-07,86299,387858,2022-11-18,2022-11-21,Los Angeles,2022-11-13,13063031,A62,Missoula,CH4,7066.7615000000005,2022-12-12
2022-11-30,2022-12-13,13472,192025,2022-11-28,2022-11-28,Los Angeles,2022-11-25,13077655,A62,Missoula,CH4,7066.7615000000005,2022-12-13
2022-02-24,2022-02-24,6657,459146,2022-02-10,2022-02-10,Los Angeles,2022-01-04,12690555,A62,Missoula,CH4,7068.2186,2022-02-26
2022-02-24,2022-02-25,103305,18343,2022-02-07,2022-02-07,Los Angeles,2022-02-04,12728546,A62,Missoula,CH4,7068.2186,2022-03-04
2022-02-18,2022-02-18,103305,209122,2022-02-10,2022-02-10,Los Angeles,2022-02-07,12732222,A62,Missoula,CH4,7068.2186,2022-02-20
2022-03-03,2022-03-03,86299,387858,2022-02-18,2022-02-18,Los Angeles,2022-02-12,12737124,A62,Missoula,CH4,7068.2186,2022-03-10
2022-04-01,2022-04-01,92953,197001,2022-03-17,2022-03-17,Los Angeles,2022-02-19,12745363,A62,Missoula,CH4,7068.2186,2022-04-05
2022-03-13,2022-03-15,92904,744167,2022-03-01,2022-03-01,Los Angeles,2022-02-27,12756867,A62,Missoula,CH4,7068.2186,2022-03-19
2022-05-02,2022-05-02,92951,451596,2022-04-18,2022-04-18,Los Angeles,2022-04-15,12811281,A62,Missoula,CH4,7068.2186,2022-05-06
2022-07-24,2022-07-24,92950,451569,2022-07-09,2022-07-09,Los Angeles,2022-06-18,12888247,A62,Missoula,CH4,7068.2186,2022-07-27
2022-11-29,2022-11-29,103305,447582,2022-11-10,2022-11-10,Los Angeles,2022-09-27,13007797,A62,Missoula,CH4,7068.2186,2022-11-29
2022-12-09,2022-12-09,92936,260827,2022-11-17,2022-11-17,Los Angeles,2022-10-09,13021290,A62,Missoula,CH4,7068.2186,2022-12-16
2022-11-20,2022-11-20,92936,899274,2022-10-25,2022-10-25,Los Angeles,2022-10-14,74034853,A62,Missoula,CH4,7068.2186,2022-11-25
2022-11-16,2022-11-17,103305,554685,2022-11-07,2022-11-09,Los Angeles,2022-11-04,13050488,A62,Missoula,CH4,7068.2186,2022-11-18
2022-11-24,2022-11-26,104970,387858,2022-11-07,2022-11-09,Los Angeles,2022-11-05,13053070,A62,Missoula,CH4,7068.2186,2022-11-30
2022-12-27,2022-12-27,86299,899274,2022-12-03,2022-12-03,Los Angeles,2022-11-13,74035988,A62,Missoula,CH4,7068.2186,2023-01-03
2022-12-27,2022-12-27,86299,899274,2022-12-03,2022-12-03,Los Angeles,2022-11-13,74035988,A62,Missoula,CH4,7068.2186,2023-01-03
2022-12-22,2022-12-22,92951,451596,2022-12-08,2022-12-08,Los Angeles,2022-11-21,13071970,A62,Missoula,CH4,7068.2186,2022-12-28
2022-12-22,2022-12-22,103305,554685,2022-12-12,2022-12-12,Los Angeles,2022-12-10,13093825,A62,Missoula,CH4,7068.2186,2022-12-23
2022-03-15,2022-03-15,92950,685780,2022-03-08,2022-03-08,Dallas,2022-01-16,1182222,A62,Missoula,CH4,7069.6757,2022-03-21
2022-03-15,2022-03-15,92950,685780,2022-03-08,2022-03-08,Los Angeles,2022-01-16,1182226,A62,Missoula,CH4,7069.6757,2022-03-16
2022-02-13,2022-02-14,92936,669719,2022-01-26,2022-01-27,Los Angeles,2022-01-23,12714562,A62,Missoula,CH4,7069.6757,2022-02-19
2022-02-22,2022-02-22,92953,451198,2022-02-09,2022-02-09,Los Angeles,2022-01-23,12714258,A62,Missoula,CH4,7069.6757,2022-02-25
2022-04-18,2022-04-18,92950,455156,2022-04-03,2022-04-03,Los Angeles,2022-02-14,12741029,A62,Missoula,CH4,7069.6757,2022-04-21
2022-04-03,2022-04-04,92951,669719,2022-03-15,2022-03-15,Los Angeles,2022-03-13,12773496,A62,Missoula,CH4,7069.6757,2022-04-06
2022-06-21,2022-06-21,92953,642408,2022-05-28,2022-05-28,Los Angeles,2022-05-17,12852188,A62,Missoula,CH4,7069.6757,2022-06-25
2022-09-08,2022-09-08,103305,554685,2022-08-28,2022-08-28,Los Angeles,2022-08-26,12967293,A62,Missoula,CH4,7069.6757,2022-09-09
2022-10-01,2022-10-02,86299,387858,2022-09-15,2022-09-15,Los Angeles,2022-09-12,12990043,A62,Missoula,CH4,7069.6757,2022-10-04
2022-11-16,2022-11-16,6657,459146,2022-11-02,2022-11-03,Los Angeles,2022-10-15,13027077,A62,Missoula,CH4,7069.6757,2022-11-19
2022-12-16,2022-12-16,92950,451694,2022-12-03,2022-12-03,Los Angeles,2022-10-15,13027704,A62,Missoula,CH4,7069.6757,2022-12-21
2022-11-24,2022-11-26,92953,328185,2022-11-20,2022-11-20,Los Angeles,2022-11-18,1217787,A62,Missoula,CH4,7069.6757,2022-11-28
