id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,open_acc,total_acc,total_pymnt,repay_fail
594446,763329,3850,3850,60 months,10.75,83.23,< 1 year,RENT,20796,10-Oct,Charged Off,other,NJ,12.12,11,26,3703.9,1
839998,1050290,6000,6000,36 months,15.23,208.67,7 years,RENT,65000,11-Aug,Fully Paid,debt_consolidation,IL,7.68,4,9,7512.047488,0
351785,354598,3000,3000,36 months,12.22,99.96,6 years,RENT,60996,8-Jul,Fully Paid,moving,CA,21.35,16,28,3598.493108,0
548806,707486,25000,17650,60 months,13.98,410.51,10+ years,MORTGAGE,244000,10-Jul,Fully Paid,home_improvement,FL,5.33,8,26,23120.22273,0
392017,428603,12000,12000,36 months,7.88,375.37,10+ years,MORTGAGE,110000,10-Feb,Fully Paid,debt_consolidation,NH,16.27,11,63,13513.3685,0
405124,452527,4500,4500,36 months,10.95,147.22,< 1 year,MORTGAGE,41000,9-May,Fully Paid,other,SC,13.26,10,12,4817.377997,0
623605,799192,16000,9725,36 months,6.91,299.88,10+ years,OWN,135000,10-Dec,Fully Paid,debt_consolidation,TX,15.64,18,34,10779.36788,0
752547,952135,2600,2600,36 months,15.62,90.93,< 1 year,RENT,40000,11-May,Fully Paid,debt_consolidation,TX,5.85,4,6,3211.395141,0
474610,436891,4900,4900,36 months,14.61,168.93,7 years,MORTGAGE,39300,10-Jan,Does not meet the credit policy. Status:Fully Paid,educational,LA,2.63,8,10,5524.469998,0
649984,831480,5000,5000,60 months,10.37,107.15,10+ years,MORTGAGE,1.00E+05,11-Jan,Fully Paid,car,PA,1.72,17,40,5127.988761,0
88854,70699,5000,5000,36 months,7.43,155.38,4 years,RENT,2.00E+05,7-Aug,Fully Paid,house,NY,0.28,2,2,5174.194867,0
807961,1014595,5000,5000,36 months,5.42,150.8,3 years,MORTGAGE,40000,11-Jul,Fully Paid,other,KS,2.13,5,14,5428.767193,0
996831,1221694,8000,8000,36 months,16.29,282.41,7 years,MORTGAGE,75000,11-Oct,Fully Paid,credit_card,AR,11.9,10,18,10166.43757,0
827625,1036588,3000,3000,36 months,10.59,97.64,4 years,RENT,28000,11-Jul,Fully Paid,major_purchase,NY,14.49,5,11,3514.81627,0
482728,614116,7000,7000,36 months,7.51,217.77,n/a,RENT,15600,10-Feb,Fully Paid,educational,WI,11.38,7,22,7667.004891,0
1026237,1255394,5000,5000,36 months,7.51,155.56,7 years,MORTGAGE,52000,11-Nov,Fully Paid,debt_consolidation,CO,9.53,5,12,5599.9208,0
660394,844634,1000,1000,36 months,10,32.27,n/a,RENT,13728,11-Jan,Charged Off,credit_card,AR,23.34,13,18,160.75,1
495322,634429,10000,10000,36 months,15.33,348.29,5 years,RENT,70000,10-Mar,Fully Paid,credit_card,NY,9.27,16,34,12538.16123,0
1041637,1271692,12000,12000,36 months,14.27,411.71,6 years,RENT,55000,11-Nov,Fully Paid,debt_consolidation,CA,9.25,10,20,13787.97035,0
600654,770895,12000,12000,36 months,10.36,389.24,4 years,RENT,39504,10-Oct,Does not meet the credit policy. Status:Fully Paid,other,IL,0.73,3,6,14012.93723,0
453204,560085,8000,8000,36 months,15.31,278.53,< 1 year,RENT,41000,9-Nov,Fully Paid,debt_consolidation,NJ,8.2,6,12,9408.082532,0
434914,519269,7500,7500,36 months,7.74,234.14,7 years,MORTGAGE,28000,9-Aug,Fully Paid,credit_card,CA,22.37,14,20,8429.219033,0
445444,497955,5000,5000,36 months,14.26,171.53,8 years,MORTGAGE,74796,9-Oct,Does not meet the credit policy. Status:Fully Paid,home_improvement,MN,9.56,9,23,5174.340127,0
801464,1007042,15000,15000,60 months,9.99,318.64,< 1 year,MORTGAGE,75000,11-Jul,Fully Paid,debt_consolidation,MO,10.35,15,26,19090.84002,0
1053176,1284734,3300,3300,36 months,11.71,109.16,2 years,RENT,90000,11-Dec,Fully Paid,debt_consolidation,CA,7.21,4,5,3776.309501,0
662938,847753,6400,6400,36 months,5.79,194.1,< 1 year,RENT,42000,11-Feb,Fully Paid,car,CA,16.31,8,12,6803.179398,0
843646,1054455,25000,25000,60 months,19.29,652.51,10+ years,MORTGAGE,74326.08,11-Aug,Charged Off,other,TX,23.07,6,12,27337.85,1
739970,937604,8000,8000,36 months,16.02,281.34,4 years,MORTGAGE,112000,11-Apr,Fully Paid,other,NY,0.48,4,16,8959.328184,0
870756,1084832,4000,4000,36 months,7.49,124.41,6 years,RENT,57000,11-Sep,Fully Paid,home_improvement,FL,26.21,12,38,4478.61932,0
632666,810489,18000,18000,60 months,9.99,382.36,3 years,MORTGAGE,57408,10-Dec,Fully Paid,debt_consolidation,FL,23.12,13,39,22745.57002,0
393167,430620,3600,3600,36 months,14.11,123.23,3 years,RENT,30000,9-Apr,Fully Paid,small_business,WI,0.04,4,5,3887.171308,0
1037608,1267308,20000,20000,60 months,16.77,494.59,10+ years,RENT,110000,11-Dec,Current,debt_consolidation,NY,5.5,5,16,26643.69,0
555546,715451,2100,2100,36 months,14.72,72.51,1 year,RENT,34800,10-Jul,Fully Paid,debt_consolidation,HI,11.86,9,12,2610.597089,0
760194,953349,24600,24600,60 months,16.89,609.92,10+ years,MORTGAGE,58000,11-May,Fully Paid,debt_consolidation,MI,12.68,7,25,36595.14005,0
608023,779940,8900,6225,36 months,6.17,189.86,< 1 year,RENT,80000,10-Nov,Fully Paid,debt_consolidation,NY,4.47,6,18,6748.231837,0
486897,620586,5000,5000,36 months,10.25,161.93,3 years,RENT,40040,10-Mar,Charged Off,other,CA,19.12,8,13,4420.01,1
385119,416609,11750,11750,36 months,13.47,398.6,3 years,RENT,98000,9-Mar,Fully Paid,debt_consolidation,NY,16.4,10,14,14184.82719,0
633745,811886,25000,25000,36 months,14.46,860.04,5 years,MORTGAGE,98000,10-Dec,Fully Paid,debt_consolidation,MD,18.55,17,36,30966.41544,0
1000304,1225741,14000,14000,36 months,6.03,426.1,6 years,MORTGAGE,124000,11-Oct,Fully Paid,home_improvement,NJ,8.48,11,33,14820.06388,0
844483,1055419,10000,10000,36 months,9.99,322.63,3 years,RENT,53000,11-Aug,Fully Paid,debt_consolidation,CA,13.97,16,39,11292.75429,0
1017659,1245437,17100,17100,60 months,14.27,400.29,3 years,MORTGAGE,94000,11-Nov,Current,credit_card,NJ,15.03,15,41,21979.9,0
574477,739034,2500,2500,36 months,13.23,84.52,3 years,RENT,26400,10-Sep,Fully Paid,debt_consolidation,CA,5.68,5,7,3036.14598,0
740909,938694,33000,33000,60 months,11.99,733.91,1 year,OWN,170000,11-May,Fully Paid,debt_consolidation,MA,8.24,16,31,44033.80465,0
778904,981559,5000,5000,36 months,8.49,157.82,5 years,MORTGAGE,109000,11-Jun,Fully Paid,home_improvement,OH,11.55,17,38,5681.296206,0
272218,272215,20000,20000,36 months,12.61,670.13,1 year,RENT,107000,8-Mar,Does not meet the credit policy. Status:Fully Paid,educational,MI,15.88,11,20,22480.28731,0
403162,448364,7000,7000,36 months,7.51,217.77,5 years,RENT,38000,10-Jan,Fully Paid,educational,NJ,17.43,13,20,7839.75119,0
792538,996963,7000,7000,36 months,6.99,216.11,< 1 year,MORTGAGE,25500,11-Jun,Fully Paid,debt_consolidation,MO,7.06,8,8,7761.864845,0
596139,765300,15000,15000,36 months,14.72,517.93,10+ years,MORTGAGE,54000,10-Oct,Fully Paid,debt_consolidation,AL,24.29,10,24,18646.23574,0
768820,970202,16750,16750,60 months,11.49,368.3,10+ years,MORTGAGE,31000,11-Jun,Fully Paid,debt_consolidation,VA,25.16,15,46,22097.36998,0
254261,241815,5100,5100,36 months,18.29,185.13,< 1 year,RENT,36000,8-Feb,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NJ,25.67,14,21,6694.54132,0
1008504,1235214,25000,25000,60 months,12.42,561.44,6 years,MORTGAGE,45000,11-Nov,Charged Off,debt_consolidation,AZ,15.92,11,35,19099.48,1
835889,1045881,3000,3000,36 months,11.49,98.92,2 years,RENT,27600,11-Aug,Fully Paid,major_purchase,SC,10.22,4,19,3308.24856,0
860289,1073078,21000,21000,36 months,9.99,677.52,8 years,MORTGAGE,60000,11-Aug,Fully Paid,debt_consolidation,GA,17.8,11,41,24252.53195,0
740606,938350,5000,5000,60 months,12.99,113.74,6 years,RENT,48000,11-May,Fully Paid,car,IL,8.25,3,16,6824.380824,0
603985,774959,10000,10000,60 months,14.46,235.08,7 years,MORTGAGE,36000,10-Oct,Charged Off,debt_consolidation,CO,20.5,8,17,4233.49,1
564896,726797,1750,1750,36 months,14.72,60.43,n/a,RENT,10000,10-Sep,Fully Paid,debt_consolidation,UT,14.76,3,11,2175.528551,0
528712,683756,2400,2400,36 months,16.32,84.76,3 years,MORTGAGE,126000,10-Jun,Fully Paid,home_improvement,CA,18.72,15,38,3039.006575,0
860236,1072985,12000,12000,60 months,16.89,297.53,10+ years,MORTGAGE,50000,11-Sep,Fully Paid,debt_consolidation,NC,14.81,12,23,13299.05451,0
702471,894323,7000,7000,36 months,13.06,236.07,5 years,MORTGAGE,44000,11-Mar,Fully Paid,major_purchase,IL,12.76,10,14,8498.072389,0
1006114,1232919,7600,7600,36 months,15.27,264.47,2 years,RENT,33000,11-Nov,Fully Paid,major_purchase,FL,23.78,16,21,9517.260453,0
625751,801901,23500,17875,60 months,20.03,473.88,6 years,RENT,69200,10-Dec,Fully Paid,debt_consolidation,NY,22.91,14,31,26956.75399,0
1037763,1267456,12000,12000,36 months,7.51,373.33,4 years,RENT,32000,11-Nov,Fully Paid,credit_card,WA,19.05,11,22,13439.86924,0
1030634,1260048,13600,13600,60 months,18.64,350.11,10+ years,RENT,67816,11-Nov,Fully Paid,credit_card,MN,12.85,13,22,20361.20002,0
996861,1221929,3000,3000,36 months,12.42,100.25,10+ years,RENT,78000,11-Oct,Fully Paid,other,NY,23.45,14,32,3605.751318,0
290441,290436,21000,21000,36 months,11.97,697.2,1 year,MORTGAGE,151000,8-Mar,Fully Paid,credit_card,CA,7.99,9,17,25155.89771,0
541913,699397,4000,4000,36 months,10.75,130.49,1 year,MORTGAGE,55800,10-Jul,Fully Paid,debt_consolidation,OR,8.06,10,16,4232.773085,0
438977,516987,7000,7000,36 months,14.26,240.15,1 year,MORTGAGE,70000,9-Sep,Fully Paid,debt_consolidation,WI,18.82,11,27,7929.605307,0
439366,530585,5000,5000,36 months,7.74,156.1,< 1 year,MORTGAGE,30300,9-Sep,Fully Paid,debt_consolidation,OH,12.91,6,24,5471.580096,0
584902,751562,9000,9000,36 months,18.67,328.41,6 years,RENT,47004,10-Sep,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,LA,24.66,9,21,11854.25776,0
638946,818514,3600,3600,36 months,12.23,119.97,n/a,RENT,10800,10-Dec,Fully Paid,debt_consolidation,VA,2.22,11,15,3794.072561,0
850360,1062177,15000,15000,60 months,15.99,364.7,10+ years,MORTGAGE,84000,11-Aug,Fully Paid,debt_consolidation,FL,18.01,13,27,21648.77004,0
470900,594613,3000,3000,36 months,12.87,100.9,< 1 year,OWN,12816,9-Dec,Fully Paid,debt_consolidation,VA,18.35,5,12,3585.547306,0
276857,276352,18000,18000,36 months,11.03,589.56,9 years,RENT,42765,8-Mar,Fully Paid,educational,NC,6.15,6,9,21274.69977,0
853571,1065744,13500,9325,60 months,11.99,207.39,2 years,MORTGAGE,36000,11-Aug,Charged Off,debt_consolidation,AZ,20.57,14,23,9954.72,1
884187,1099592,10000,10000,36 months,6.62,307.04,5 years,MORTGAGE,120000,11-Sep,Fully Paid,credit_card,CA,13.26,15,45,10678.17578,0
877727,1092459,14500,14500,36 months,11.49,478.09,n/a,RENT,35000,11-Sep,Fully Paid,credit_card,CT,11.35,4,15,17210.94999,0
728847,924568,15000,15000,60 months,18.62,385.98,8 years,OWN,1.00E+05,11-Apr,Fully Paid,home_improvement,CA,19.85,23,36,20174.33918,0
867485,1081103,5000,5000,36 months,7.49,155.51,7 years,MORTGAGE,42000,11-Sep,Fully Paid,debt_consolidation,TX,13.6,4,15,5598.284713,0
435142,519785,13000,13000,36 months,11.83,430.75,1 year,RENT,37800,9-Aug,Fully Paid,debt_consolidation,KS,16.25,3,9,14595.72923,0
715752,909436,7000,7000,36 months,10,225.88,< 1 year,RENT,28500,11-Apr,Fully Paid,home_improvement,CO,1.68,3,6,7916.624296,0
792650,997084,4000,4000,36 months,5.42,120.64,1 year,RENT,50000,11-Jun,Fully Paid,wedding,GA,19.51,11,23,4131.508,0
682611,871836,15000,15000,60 months,16.02,364.94,10+ years,RENT,57444,11-Feb,Fully Paid,debt_consolidation,NJ,18.03,13,21,21895.51426,0
460308,574419,7000,7000,36 months,8.94,222.41,10+ years,MORTGAGE,120000,9-Nov,Fully Paid,other,CA,9.44,9,35,7463.237776,0
1063778,1296342,15000,15000,36 months,16.29,529.51,1 year,RENT,110000,11-Dec,Charged Off,small_business,TX,21.99,12,24,1873.45,1
880061,1095063,2000,2000,36 months,13.49,67.87,6 years,RENT,25209.6,11-Oct,Fully Paid,debt_consolidation,HI,3.47,4,12,2372.83977,0
861878,1074798,10000,10000,36 months,8.49,315.63,10+ years,RENT,38400,11-Aug,Charged Off,debt_consolidation,CA,14.19,7,14,8522.01,1
767262,968321,3000,3000,36 months,11.99,99.63,3 years,OWN,18287,11-May,Fully Paid,wedding,OH,11.81,8,9,3586.619764,0
830485,1039658,11050,11050,36 months,5.42,333.27,10+ years,MORTGAGE,48712.44,11-Aug,Fully Paid,small_business,CA,18.91,7,16,11967.78248,0
666614,852254,22750,22750,60 months,14.91,540.15,10+ years,MORTGAGE,50000,11-Mar,Fully Paid,debt_consolidation,MN,24.62,8,14,32409.15,0
471603,589179,13750,13750,36 months,16.7,488.15,5 years,RENT,80000,10-Jan,Fully Paid,debt_consolidation,NY,18.81,8,12,17283.16218,0
886395,1102264,15000,15000,36 months,6.03,456.54,2 years,MORTGAGE,117696,11-Sep,Fully Paid,home_improvement,NC,0.25,9,27,16435.16395,0
511933,661334,3000,3000,36 months,13.85,102.32,4 years,RENT,35000,10-May,Fully Paid,wedding,TX,3.09,3,8,3202.141876,0
240105,240094,5950,5950,36 months,11.72,196.84,3 years,RENT,35427,8-Feb,Fully Paid,debt_consolidation,NY,15.38,13,18,6388.917702,0
822556,1031000,6000,6000,36 months,14.79,207.38,7 years,RENT,36000,11-Jul,Charged Off,credit_card,CA,19.07,4,4,1240.2,1
501462,644507,6500,6500,36 months,14.22,222.85,2 years,RENT,32000,10-Apr,Fully Paid,debt_consolidation,FL,4.99,4,7,7983.918042,0
304326,299515,9900,9900,36 months,9.76,318.34,1 year,MORTGAGE,60000,8-Apr,Fully Paid,credit_card,AZ,1.8,6,14,11153.03086,0
742451,940525,7475,7475,36 months,13.49,253.64,6 years,MORTGAGE,42320,11-May,Fully Paid,credit_card,GA,13.27,11,16,9130.604513,0
557861,718211,22200,22200,60 months,17.19,554,10+ years,OWN,76000,10-Aug,Does not meet the credit policy. Status:Charged Off,credit_card,OH,21.93,7,30,15488.11,1
1010594,1237412,18000,18000,36 months,13.49,610.75,2 years,MORTGAGE,60000,11-Dec,Fully Paid,debt_consolidation,KS,16.72,6,32,21114.02732,0
735432,932137,17000,17000,36 months,10.37,551.51,6 years,RENT,35000,11-Apr,Fully Paid,credit_card,CA,16.66,4,11,19756.7354,0
369164,384531,5000,5000,36 months,12.53,167.34,< 1 year,MORTGAGE,81000,8-Dec,Fully Paid,medical,FL,15.21,9,19,5881.398879,0
410435,461878,2500,2500,36 months,11.89,82.91,1 year,RENT,115000,9-Jun,Fully Paid,credit_card,CA,8.86,11,16,2984.753922,0
461745,577286,25000,25000,36 months,11.48,824.22,6 years,OWN,80000,9-Dec,Fully Paid,debt_consolidation,GA,9.9,11,42,29295.22833,0
1011585,1238467,35000,35000,60 months,22.06,967.86,10+ years,MORTGAGE,95800,11-Nov,Current,debt_consolidation,OH,21.81,23,47,52243.9,0
713679,906957,30000,30000,60 months,10.37,642.89,10+ years,MORTGAGE,180000,11-Mar,Fully Paid,debt_consolidation,MI,6.15,12,28,38573.14347,0
1060696,1292466,12000,12000,60 months,14.27,280.91,2 years,RENT,80000,11-Dec,Fully Paid,credit_card,FL,6.51,8,18,13600.57313,0
480865,611396,6000,6000,36 months,15.33,208.97,3 years,RENT,31000,10-Feb,Fully Paid,debt_consolidation,CO,11.26,8,13,7523.897839,0
987219,1211224,3000,3000,36 months,7.51,93.34,2 years,RENT,67000,11-Oct,Fully Paid,credit_card,CA,21.12,7,26,3283.517641,0
296386,296368,25000,25000,36 months,12.61,837.67,10+ years,RENT,109908,8-Mar,Charged Off,credit_card,WA,24.04,14,39,16277.92,1
451556,556407,5500,5500,36 months,8.59,173.86,1 year,MORTGAGE,32400,9-Nov,Fully Paid,debt_consolidation,NY,17.37,11,24,6258.878922,0
891109,1107897,30000,30000,60 months,19.42,785.17,2 years,MORTGAGE,140000,11-Oct,Fully Paid,debt_consolidation,MN,11.16,9,34,44272.53861,0
870332,1084305,7000,7000,36 months,7.49,217.72,n/a,MORTGAGE,45000,11-Sep,Charged Off,major_purchase,CA,15.23,13,28,2822.82,1
442191,536994,12000,12000,36 months,8.94,381.26,4 years,RENT,57000,9-Sep,Fully Paid,credit_card,TX,18.99,13,26,13725.24981,0
796725,1001598,5000,5000,36 months,11.49,164.86,9 years,RENT,35000,11-Jul,Fully Paid,debt_consolidation,OH,17.93,6,7,5934.799868,0
733005,929272,29700,29700,60 months,15.28,710.94,< 1 year,RENT,80000,11-Apr,Charged Off,debt_consolidation,LA,24.42,11,24,13431.95,1
834983,1044887,7000,7000,36 months,5.99,212.93,7 years,RENT,27600,11-Aug,Fully Paid,credit_card,OR,18.65,9,20,7658.73562,0
478794,608004,6000,6000,36 months,12.18,199.8,3 years,RENT,33000,10-Jan,Does not meet the credit policy. Status:Fully Paid,medical,OK,4.51,4,5,7220.459037,0
764754,965508,22000,22000,60 months,17.99,558.54,2 years,RENT,66650,11-May,Fully Paid,debt_consolidation,GA,17.18,8,20,22979.13719,0
594501,763396,19000,19000,36 months,15.21,660.6,9 years,MORTGAGE,65000,10-Oct,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,LA,21.75,13,42,23493.20631,0
762239,962748,4000,4000,60 months,19.29,104.41,10+ years,MORTGAGE,76450,11-May,Fully Paid,debt_consolidation,WI,19.62,5,40,5601.50736,0
524851,679113,10200,10200,36 months,10.38,330.95,5 years,RENT,48000,10-Jun,Fully Paid,credit_card,LA,20.77,7,27,11915.30032,0
445199,543489,17000,17000,36 months,12.53,568.93,< 1 year,RENT,75000,9-Oct,Fully Paid,car,VA,14.15,4,6,19046.30303,0
1029089,1258452,5000,5000,36 months,10.65,162.87,10+ years,MORTGAGE,36000,11-Nov,Fully Paid,debt_consolidation,NC,16.6,8,16,5863.155187,0
820648,1028883,10625,10625,36 months,8.49,335.36,10+ years,MORTGAGE,59000,11-Jul,Charged Off,debt_consolidation,TX,16.98,13,37,3679.94,1
411973,464550,10750,10750,36 months,12.84,361.4,6 years,MORTGAGE,40000,9-Jul,Fully Paid,debt_consolidation,WI,13.2,14,31,12905.18684,0
771915,973740,6400,6400,36 months,9.67,205.52,2 years,RENT,46000,11-Jun,Fully Paid,debt_consolidation,CA,8.45,5,12,7398.713631,0
782020,984955,12000,12000,36 months,13.84,409.2,1 year,RENT,60000,11-Jun,Fully Paid,credit_card,AL,22.92,17,20,14731.18442,0
450937,555166,25000,25000,36 months,12.53,836.66,3 years,MORTGAGE,117000,9-Oct,Charged Off,other,NJ,12.64,12,32,10233.59,1
280356,278182,5000,5000,36 months,10.39,162.26,2 years,RENT,20000,8-Mar,Fully Paid,other,MI,14.82,7,17,5841.075969,0
486977,620710,25000,25000,36 months,14.59,861.63,10+ years,MORTGAGE,97000,10-Mar,Fully Paid,debt_consolidation,MA,18.15,18,49,27485.64731,0
613479,786556,8000,8000,36 months,9.25,255.33,5 years,RENT,33996,10-Nov,Fully Paid,debt_consolidation,FL,22.2,11,16,9192.551214,0
490390,626134,15000,15000,36 months,13.11,506.18,10+ years,OWN,120775,10-Mar,Fully Paid,other,FL,20.73,8,26,18264.12947,0
812394,1019552,35000,25600,60 months,21.36,697.77,4 years,MORTGAGE,214200,11-Jul,Current,medical,NJ,9.66,10,19,41149.83,0
657319,840645,20000,20000,60 months,14.91,474.86,10+ years,MORTGAGE,131000,11-Jan,Fully Paid,debt_consolidation,NY,17.93,19,34,21448.11135,0
622125,797336,17000,10325,36 months,6.54,316.64,5 years,OWN,75000,10-Dec,Fully Paid,debt_consolidation,NY,16.78,17,23,11338.81008,0
1011873,1238969,5000,5000,36 months,9.91,161.13,n/a,RENT,38000,11-Nov,Charged Off,debt_consolidation,OH,28.77,3,26,1465.07,1
495349,634486,2400,2400,36 months,10.99,78.57,7 years,OWN,27000,10-Mar,Fully Paid,other,GA,22.67,12,17,2756.284503,0
791054,995309,17000,17000,60 months,17.99,431.6,1 year,MORTGAGE,64800,11-Jun,Fully Paid,home_improvement,GA,11.74,6,21,18003.39121,0
218343,218321,2150,2150,36 months,10.78,70.17,10+ years,MORTGAGE,11029,8-Jan,Charged Off,wedding,NY,19.15,4,8,1517.66,1
349923,351800,5850,5850,36 months,7.68,182.46,< 1 year,RENT,28800,8-Jul,Does not meet the credit policy. Status:Fully Paid,other,FL,0.42,1,1,6493.413853,0
639656,818926,12800,12800,60 months,14.83,303.38,4 years,MORTGAGE,84132,10-Dec,Fully Paid,debt_consolidation,TX,14.23,8,16,18201.92622,0
754045,953738,35000,21525,60 months,20.62,577.74,3 years,MORTGAGE,67775,11-May,Fully Paid,credit_card,DE,18.5,8,36,34663.55592,0
717238,911303,24500,24500,60 months,10.74,529.52,10+ years,RENT,36000,11-Apr,Fully Paid,major_purchase,TX,2.5,6,24,31771.04977,0
976184,1198931,16000,16000,60 months,17.58,402.65,n/a,MORTGAGE,45336,11-Oct,Current,small_business,PA,8.34,6,11,22084.19,0
432657,514453,10000,10000,36 months,8.59,316.11,4 years,RENT,73000,9-Aug,Fully Paid,major_purchase,OH,6.87,9,24,10741.51084,0
866943,1080450,8600,8600,60 months,15.99,209.09,6 years,MORTGAGE,42100,11-Sep,Fully Paid,small_business,FL,20.52,8,21,12563.55999,0
461234,576293,10000,10000,36 months,18.43,363.7,2 years,MORTGAGE,63000,9-Dec,Does not meet the credit policy. Status:Fully Paid,credit_card,IL,15.58,9,13,13111.63117,0
759142,959371,4200,4200,36 months,14.79,145.17,10+ years,RENT,30996,11-May,Fully Paid,other,CA,21.87,3,14,5132.553533,0
754480,954203,4400,4400,36 months,5.42,132.71,6 years,RENT,72000,11-May,Fully Paid,debt_consolidation,NY,9.25,13,24,4666.976277,0
400097,443279,8500,8500,36 months,11.26,279.34,4 years,RENT,25000,9-May,Fully Paid,debt_consolidation,CA,18.82,6,7,10056.16052,0
450285,553742,24250,24250,36 months,16,852.57,10+ years,RENT,104000,9-Oct,Charged Off,other,CA,3.25,4,11,27584.76,1
1061355,1293371,10000,10000,36 months,12.69,335.45,4 years,RENT,45000,11-Dec,Fully Paid,credit_card,NJ,22.61,14,18,12076.13,0
768835,970217,9725,9725,36 months,12.12,323.57,8 years,OWN,50000,11-Jun,Charged Off,debt_consolidation,NY,24.69,8,16,4101.5,1
787917,991532,12000,12000,60 months,16.89,297.53,5 years,RENT,72000,11-Jun,Fully Paid,debt_consolidation,MA,13.12,10,32,15131.99797,0
864188,1077352,4500,4500,36 months,12.99,151.61,3 years,OWN,24000,11-Aug,Fully Paid,other,AR,12.65,12,21,5457.571189,0
593238,761823,24000,24000,60 months,16.45,589.39,< 1 year,MORTGAGE,84000,10-Oct,Fully Paid,credit_card,WA,10.33,12,26,35363.15167,0
674014,861499,18225,18225,36 months,10,588.07,2 years,MORTGAGE,49000,11-Feb,Fully Paid,debt_consolidation,TX,18.29,8,18,21170.49854,0
400034,443189,2800,2800,36 months,12.53,93.71,3 years,OWN,48000,9-May,Fully Paid,home_improvement,MA,10.63,4,5,2858.09,0
533385,689435,12000,12000,60 months,16.45,294.7,4 years,RENT,60000,10-Jun,Fully Paid,debt_consolidation,NY,19.52,16,29,14795.23119,0
