Id,Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
ID2965127,TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen,10950,51,6,2000,103018,Diesel,69,0,White,0,1900,5,4,5,185,1140,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ID570352,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11900,47,10,2000,102352,Petrol,110,1,Red,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
ID6350482,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,9950,50,7,2000,102030,Petrol,97,1,Green,0,1400,5,4,5,85,1060,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
ID323700,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11950,54,3,2000,101352,Petrol,110,0,Red,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
ID1810784,TOYOTA Corolla 1.6 16v TERRA 4/5-Doors,7900,50,7,2000,99865,Petrol,110,1,Red,0,1600,4,4,5,69,1035,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ID649853, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,10950,52,5,2000,99323,Petrol,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
ID7220236,TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors,8950,48,9,2000,98100,Diesel,69,1,Grey,0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID407095, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,11950,51,6,2000,98040,Petrol,110,0,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID889068,TOYOTA Corolla 1.6 HB SOL 2/3-Doors,10900,49,8,2000,97600,Petrol,110,1,Silver,0,1600,3,4,5,69,1045,0,1,6,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
ID9107504, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,9950,55,2,2000,97234,Petrol,110,0,Blue,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID1644188, TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,9950,51,6,2000,96135,Diesel,72,0,Black,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID4664186,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,10950,54,3,2000,96100,Petrol,110,1,Green,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID2741215, TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8950,55,2,2000,94401,Diesel,72,0,Red,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID4641787, TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,55,2,2000,94122,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
ID3856653,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,10500,49,8,2000,91340,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
ID1885979,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,8950,53,4,2000,90200,Petrol,97,0,White,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
ID5262834,TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors,9250,53,4,2000,90097,Diesel,69,1,Red,0,1900,5,4,5,185,1140,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
ID8641018, TOYOTA Corolla LIFTBACK 1.4 VVT-i LINEA TERRA 4/5-Doors,11500,48,9,2000,89049,Petrol,97,1,Black,0,1400,5,4,5,85,1060,0,1,12,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ID1046388, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,9750,52,5,2000,89000,Petrol,110,0,Grey,0,1600,5,4,5,85,1075,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID3414053, TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,9950,45,12,2000,87274,Petrol,110,1,Grey,0,1600,3,4,5,69,1040,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
ID7535786, TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,11450,49,8,2000,86221,Petrol,110,0,Grey,0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
ID8008892,TOYOTA Corolla 1.6 VVT-i L. Sol Wagon Stationwagen,12500,54,3,2000,84598,Petrol,110,0,Red,0,1600,5,4,5,19,1075,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
ID3446771,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,10500,50,7,2000,83567,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
ID7770400,TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,12950,50,7,2000,83106,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
ID4576491, TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,12200,50,7,2000,82805,Petrol,110,1,Green,0,1600,3,4,5,69,1040,1,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
ID4803483,TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors,10950,50,7,2000,82735,Petrol,97,1,Black,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
ID1439488, TOYOTA Corolla 1.6 LB LINEA SOL 4/5-Doors,10950,54,3,2000,81905,Petrol,110,1,Green,0,1600,5,4,5,19,1105,0,1,6,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
ID1215146,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors,11290,49,8,2000,80320,Petrol,110,1,Silver,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
ID481045,TOYOTA Corolla 1.4 VVT-i Linea Sol HB 2/3-Doors,10750,49,8,2000,80090,Petrol,97,1,Silver,0,1400,3,4,5,69,1030,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
ID6651377,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,10895,53,4,2000,79800,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID4295305, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,11500,47,10,2000,78785,CNG,110,1,Black,0,1600,5,4,5,197,1119,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
ID5293276, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,9750,48,9,2000,78600,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
ID5404660,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,10250,55,2,2000,77780,Petrol,110,0,Red,0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID6940029,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,12500,49,8,2000,77648,Petrol,110,0,Red,0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
ID3910161, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,11950,54,3,2000,77270,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
ID5835394,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,10750,50,7,2000,76167,Petrol,97,1,Blue,0,1400,5,4,5,85,1060,1,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID2684794, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,11450,46,11,2000,75249,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
ID6259114,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11950,54,3,2000,75231,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID6645877,TOYOTA Corolla 1.6 G6 HB 2/3-Doors,11750,48,9,2000,75045,Petrol,110,1,Silver,0,1600,3,4,6,85,1055,0,0,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0
ID4465373, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA AUT4 4/5-Doors,10950,50,7,2000,74849,Petrol,110,1,Red,1,1600,4,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ID6691977, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11950,55,2,2000,74715,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
ID5931776, TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,10995,49,8,2000,74656,Diesel,69,0,Silver,0,1900,3,4,5,185,1105,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
ID9637326,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,11450,56,1,2000,74500,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID519146, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,8900,49,8,2000,74494,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
ID6729976,TOYOTA Corolla 1.6 4/5-Doors,10500,50,7,2000,73634,Petrol,110,0,Blue,0,1587,5,4,5,85,1075,0,0,6,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
ID4228670,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,11750,47,10,2000,73403,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
ID7469769, TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors,11450,49,8,2000,73175,Petrol,97,1,Silver,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
ID1566940,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,12000,52,5,2000,73000,Petrol,110,0,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0
ID3539859,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors,11950,50,7,2000,72242,Petrol,110,0,Blue,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
ID7997209, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9850,53,4,2000,72000,Petrol,97,1,Green,0,1400,3,4,5,69,1025,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
ID4969415, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,10950,54,3,2000,71725,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
ID2438198,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,10950,54,3,2000,71276,Petrol,110,0,Green,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID227260,TOYOTA Corolla 1.9 D Linea Terra 2/3-Doors,8695,50,7,2000,70440,Diesel,69,1,Green,0,1900,3,4,5,185,1105,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
ID5174711,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,10990,53,4,2000,70239,Petrol,110,0,Blue,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
ID1398917,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9500,55,2,2000,69813,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
ID8611038, TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,11950,49,8,2000,69659,Petrol,86,0,Red,0,1300,3,4,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
ID1985790,TOYOTA Corolla 1.4 16V VVT I LIFTB SOL 4/5-Doors,10750,46,11,2000,69574,Petrol,97,0,Blue,0,1400,5,4,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID7690803, TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors,8750,47,10,2000,69000,Diesel,69,1,Blue,0,1900,5,4,5,185,1140,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID8619574,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,8750,49,8,2000,68565,Petrol,110,1,Blue,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
ID6741371,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,11450,55,2,2000,68520,Diesel,72,1,Red,0,2000,3,4,5,185,1115,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
ID9975886,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9950,46,11,2000,68414,Petrol,97,0,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID9180423,TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen,11950,56,1,2000,66777,Petrol,110,0,Red,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
ID3052532, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,13950,52,5,2000,66527,Petrol,110,1,Blue,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
ID185071, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 4/5-Doors,11250,54,3,2000,66063,Petrol,110,1,Black,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0
ID7124525,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,10900,50,7,2000,65471,Petrol,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
ID649995,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9750,56,1,2000,65400,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
ID6735348,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9950,52,5,2000,65170,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
ID4257282,TOYOTA Corolla 1.6 sol lb 4/5-Doors,11950,56,1,2000,65000,Petrol,110,1,Silver,0,1600,5,4,5,19,1075,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID805106,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,10450,48,9,2000,64193,Petrol,110,1,Grey,0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID8508383,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,8950,54,3,2000,64000,Petrol,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
ID4831145,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,10250,54,3,2000,63792,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0
ID2535729,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,9930,53,4,2000,63635,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
ID7001057, TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,10500,54,3,2000,63135,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
ID324545,TOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors,11950,54,3,2000,63123,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
ID4253224,TOYOTA Corolla 1.9 D Wagon Stationwagen,11500,48,9,2000,63000,Diesel,69,1,Silver,0,1900,5,4,5,185,1140,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
ID3234299,TOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors,11500,55,2,2000,63000,Petrol,110,0,Green,0,1600,4,4,5,69,1035,0,1,3,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
ID4348615,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11450,54,3,2000,62987,Petrol,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
ID8731706, TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9900,56,1,2000,62751,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID3277003,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9500,54,3,2000,62519,Petrol,97,0,Black,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
ID7400968, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,10500,50,7,2000,62280,Petrol,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID4610492, TOYOTA Corolla 1.6 VVTI Linea Terra liftback 4/5-Doors,10750,50,7,2000,61672,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ID5362671,TOYOTA Corolla LIFTBACK 1.9 D Linea Terra 4/5-Doors,8950,54,3,2000,61000,Diesel,69,0,White,0,2000,5,4,5,185,1140,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
ID7808106, TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,12000,56,1,2000,61000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
ID5186591,TOYOTA Corolla ! 1.6-16v vvt-i sol airco sedan 4/5-Doors,9940,53,4,2000,60558,Petrol,110,1,Blue,0,1600,4,4,5,19,1105,0,0,12,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
ID6693570, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,10950,47,10,2000,60348,Petrol,110,0,Green,0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
ID8663754, TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,10750,54,3,2000,60239,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
ID5896803, TOYOTA Corolla 1.4 VVTI Linea Terra 2/3-Doors,9799,51,6,2000,59000,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
ID9438626,TOYOTA Corolla 1.4 VVT-i Linea Luna liftback 4/5-Doors,11750,51,6,2000,58761,Petrol,97,0,Silver,0,1300,5,4,5,85,1060,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
ID9612707,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,11950,54,3,2000,58745,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
ID4930558,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,11250,52,5,2000,58596,Petrol,110,1,Blue,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID4832890, TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,11750,54,3,2000,58530,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
ID2450027,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,10950,55,2,2000,58377,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
ID948897, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11250,56,1,2000,58142,Petrol,110,1,Green,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID1556766,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9950,53,4,2000,57948,Petrol,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
ID8442445,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,9700,51,6,2000,57645,Petrol,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID1356006, TOYOTA Corolla 1.6 SDN LINEA SOL 4/5-Doors,11950,47,10,2000,57500,Petrol,110,1,Red,0,1600,4,4,5,19,1105,0,0,3,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
ID1166984, TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,9900,53,4,2000,57475,Petrol,110,0,White,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID6795298,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,9990,55,2,2000,56743,Petrol,110,0,Black,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID482165, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9475,48,9,2000,56675,Petrol,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID7820437,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,11500,54,3,2000,55877,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID4027018,TOYOTA Corolla 1.6 VVTI Linea Sol Sedan 4/5-Doors,11950,53,4,2000,55500,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,12,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
ID3073456, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,11500,55,2,2000,54900,Petrol,97,1,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID2516675,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,10500,50,7,2000,54465,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID3187702, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,10900,46,11,2000,53700,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID4572896, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,11700,52,5,2000,53561,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
ID3337907,TOYOTA Corolla 1.6 16v Liftback Linea So 4/5-Doors,11900,51,6,2000,53408,Petrol,110,1,Green,0,1600,5,4,5,85,1080,0,0,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ID7433282, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,13950,51,6,2000,53268,Petrol,110,1,Red,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
ID5668031, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,10950,49,8,2000,53116,Petrol,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
